row_label_raw,row_label_full,Tên công ty,Dja chỉ,Tỷ lệ lợi ích,Tỷ lệ lợi ích_1,Tỷ lệ quyền biểu quyết,Tỷ lệ quyền biểu quyết_1,numeric__Dja chỉ,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ lợi ích_1,numeric__Tỷ lệ quyền biểu quyết,numeric__Tỷ lệ quyền biểu quyết_1
Tên công ty,Tên công ty,Tên công ty,Dja chỉ,31/12/2018,01/01/2018,31/12/2018,01/01/2018,,,,,
+ Công ty CP Đầu tư và Phát triển Da Quốc Gia,Tên công ty > + Công ty CP Đầu tư và Phát triển Da Quốc Gia,+ Công ty CP Đầu tư và Phát triển Da Quốc Gia,"QL80 CCN Vàm Cống, Lắp Vò, Đồng Tháp",,"39,29%",,"39,29%",,,0.39289999999999997,,0.39289999999999997
