row_label_raw,row_label_full,"Chỉ phí nguyên, vật liệu",2.883.142,204.230.716,numeric__2.883.142,numeric__204.230.716
Chỉ phí nhân viên,Chỉ phí nhân viên,Chỉ phí nhân viên,62.397.779.221,39.220.774.155,62397779221.0,39220774155.0
"Chỉ phí công cụ, dụng cụ","Chỉ phí công cụ, dụng cụ","Chỉ phí công cụ, dụng cụ",13.008.997.205,9.778.111.028,13008997205.0,9778111028.0
Chỉ phí khấu hao,Chỉ phí khấu hao,Chỉ phí khấu hao,7.973.121.395,8.690.111.495,7973121395.0,8690111495.0
Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,Dự phòng nợ phải thu khó đòi,4.095.998.382,,4095998382.0,
Chỉ phí dịch vụ mua ngoài,Chỉ phí dịch vụ mua ngoài,Chỉ phí dịch vụ mua ngoài,16.958.946.397,17.780.498.390,16958946397.0,17780498390.0
"Thuế, phí, lệ phí","Thuế, phí, lệ phí","Thuế, phí, lệ phí",365.224.572,33.609.438,365224572.0,33609438.0
Các khoản chí phí QLDN khác,Các khoản chí phí QLDN khác,Các khoản chí phí QLDN khác,86.998.750.772,61.938.647.108,86998750772.0,61938647108.0
Cộng,Cộng,Cộng,191.801.701.086,137.645.982.330,191801701086.0,137645982330.0
