row_label_raw,row_label_full,Tại ngày 31 tháng 12 năm 2018,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Cộng
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,680.417.639.464,,,680.417.639.464,680417639464.0,,,680417639464.0
Người mua trả tiền trước,Người mua trả tiền trước,Người mua trả tiền trước,716.616.730.344,,,716.616.730.344,716616730344.0,,,716616730344.0
Vay và nợ,Vay và nợ,Vay và nợ,3.383.371.344.852,1.119.849.357.658,,4.503.220.702.510,3383371344852.0,1119849357658.0,,4503220702510.0
Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,Trái phiếu chuyển đổi,,,,,,,,
Chi phí phải trả,Trái phiếu chuyển đổi > Chi phí phải trả,Chi phí phải trả,14.937.713.745,,,,14937713745.0,,,
Các khoản phải trả phải nộp khác,Trái phiếu chuyển đổi > Các khoản phải trả phải nộp khác,Các khoản phải trả phải nộp khác,103.419.766.037,1.404.509.219,,104.824.275.256,103419766037.0,1404509219.0,,104824275256.0
Cộng,Trái phiếu chuyển đổi > Cộng,Cộng,4.898.763.194.442,1.121.253.866.877,,6.005.079.347.574,4898763194442.0,1121253866877.0,,6005079347574.0
