row_label_raw,row_label_full,a) Vay ngắn hạn,31/12/2018 > Giá trị,31/12/2018 > Số có khả năng trả nợ,Trong năm > Tăng,Trong năm > Giảm,01/01/2018 > Giá trị,01/01/2018 > Số có khả năng trả nợ,numeric__31/12/2018 > Giá trị,numeric__31/12/2018 > Số có khả năng trả nợ,numeric__Trong năm > Tăng,numeric__Trong năm > Giảm,numeric__01/01/2018 > Giá trị,numeric__01/01/2018 > Số có khả năng trả nợ
Vay ngắn hạn - VND,Vay ngắn hạn - VND,Vay ngắn hạn - VND,2.655.244.274.521,2.655.244.274.521,10.083.562.804.812,8.098.631.373.591,670.312.843.300,670.312.843.300,2655244274521.0,2655244274521.0,10083562804812.0,8098631373591.0,670312843300.0,670312843300.0
Vay ngắn hạn - USD,Vay ngắn hạn - USD,Vay ngắn hạn - USD,683.963.068.629,683.963.068.629,2.702.708.565.946,2.018.745.497.317,,,683963068629.0,683963068629.0,2702708565946.0,2018745497317.0,,
Cộng,Cộng,Cộng,3.339.207.343.150,3.339.207.343.150,12.786.271.370.758,10.117.376.870.908,670.312.843.300,670.312.843.300,3339207343150.0,3339207343150.0,12786271370758.0,10117376870908.0,670312843300.0,670312843300.0
