row_label_raw,row_label_full,col_0,Dự phòng chungTriệu đồng,Dự phòng cụ thểTriệu đồng,TổngTriệu đồng,numeric__Dự phòng chungTriệu đồng,numeric__Dự phòng cụ thểTriệu đồng,numeric__TổngTriệu đồng
Số dư tại ngày 01 tháng 01 năm2015,Số dư tại ngày 01 tháng 01 năm2015,Số dư tại ngày 01 tháng 01 năm2015,26.208,99.996,126.204,26208.0,99996.0,126204.0
Số dư phòng trích lập trong năm,Số dư phòng trích lập trong năm,Số dư phòng trích lập trong năm,17.102,-,17.102,17102.0,,17102.0
Số dư phòng hoàn nhập trongnăm,Số dư phòng hoàn nhập trongnăm,Số dư phòng hoàn nhập trongnăm,(13.039),-,(13.039),-13039.0,,-13039.0
Số dư tại ngày 31 tháng 12 năm2015,Số dư tại ngày 31 tháng 12 năm2015,Số dư tại ngày 31 tháng 12 năm2015,30.271,99.996,130.267,30271.0,99996.0,130267.0
