row_label_raw,row_label_full,col_0,31/12/2015Triệu đồng,%,31/12/2014Triệu đồng,%_1,numeric__31/12/2015Triệu đồng,numeric__%,numeric__31/12/2014Triệu đồng,numeric__%_1
Nông nghiệp và lâm nghiệp,Nông nghiệp và lâm nghiệp,Nông nghiệp và lâm nghiệp,1.464.689,"3,06",1.266.368,"3,3",1464689.0,3.06,1266368.0,3.3
"Thương mại, sản xuất và chế biến","Thương mại, sản xuất và chế biến","Thương mại, sản xuất và chế biến",14.244.798,"29,82",12.675.979,"33,2",14244798.0,29.82,12675979.0,33.2
Xây dựng,Xây dựng,Xây dựng,1.163.937,"2,44",735.208,"1,9",1163937.0,2.44,735208.0,1.9
Kho bãi vận tải và thông tin liênlạc,Kho bãi vận tải và thông tin liênlạc,Kho bãi vận tải và thông tin liênlạc,8.532.452,"17,86",5.690.339,"14,9",8532452.0,17.86,5690339.0,14.9
Cá nhân và các ngành nghề khác,Cá nhân và các ngành nghề khác,Cá nhân và các ngành nghề khác,22.371.155,"46,82",17.810.892,"46,7",22371155.0,46.82,17810892.0,46.7
,,,47.777.031,100,38.178.786,100,47777031.0,100.0,38178786.0,100.0
