row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
,,,I. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG KINH DOANH,,,,,,,
01,01,01,Lợi nhuận trước thuếĐiều chỉnh cho các khoản:,,471.061.535.817,257.399.939.740,,,471061535817.0,257399939740.0
02,02,02,Khấu hao tài sản cố định,,19.304.061.655,18.172.111.747,,,19304061655.0,18172111747.0
03,03,03,Các khoản dự phòng,,8.832.817.227,4.461.820.149,,,8832817227.0,4461820149.0
05,05,05,Lãi từ hoạt động đầu tư,,(310.526.112.558),(391.990.442.112),,,-310526112558.0,-391990442112.0
06,06,06,Chi phí lãi vay (bao gồm chi phí phát hành trái phiếu phân bổ trong năm),,118.050.817.132,173.144.818.347,,,118050817132.0,173144818347.0
08,08,08,Lợi nhuận từ hoạt động kinh doanh trước thay đổi vốn lưu động,,306.723.119.273,61.188.247.871,,,306723119273.0,61188247871.0
09,09,09,Giảm các khoản phải thu,,434.882.987.863,137.204.600.827,,,434882987863.0,137204600827.0
10,10,10,Giảm/(tăng) hàng tồn kho,,350.193.898.022,(399.460.149.982),,,350193898022.0,-399460149982.0
11,11,11,(Giảm)/tăng các khoản phải trả,,(726.966.328.322),1.503.110.861.874,,,-726966328322.0,1503110861874.0
12,12,12,Giảm/(tăng) chi phí trả trước,,177.937.551.832,(124.962.079.612),,,177937551832.0,-124962079612.0
14,14,14,Tiền lãi vay đã trả,,(97.382.240.419),(178.549.418.685),,,-97382240419.0,-178549418685.0
15,15,15,Thuế thu nhập doanh nghiệp đã nộp,,(8.445.780.779),(58.467.521.333),,,-8445780779.0,-58467521333.0
20,20,20,Lưu chuyển tiền thuần từ hoạt động kinh doanh,,436.943.207.470,940.064.540.960,,,436943207470.0,940064540960.0
,,,II. LƯU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,,,,,
21,21,21,"Tiền chi để mua sắm, xây dựng tài sản cố định (TSCĐ) và các tài sản dài hạn khác",,(55.474.672.496),(189.038.547.590),,,-55474672496.0,-189038547590.0
22,22,22,"Tiền thu do thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",,377.272.727,1.454.545.455,,,377272727.0,1454545455.0
23,23,23,"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác",,(263.000.000.000),(191.900.000.000),,,-263000000000.0,-191900000000.0
24,24,24,"Tiền thu hồi cho vay, bán lại công cụ nợ của đơn vị khác",,210.846.055.893,319.387.671.233,,,210846055893.0,319387671233.0
25,25,25,Tiền chi đầu tư góp vốn vào đơn vị khác,,(1.201.827.690.000),(631.940.000.000),,,-1201827690000.0,-631940000000.0
26,26,26,Tiền thu hồi đầu tư góp vốn vào đơn vị khác,,54.210.000.000,213.500.000.000,,,54210000000.0,213500000000.0
27,27,27,"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",,295.889.517.030,381.677.591.049,,,295889517030.0,381677591049.0
30,30,30,Lưu chuyển tiền thuần sử dụng vào hoạt động đầu tư,,(958.979.516.846),(96.858.739.853),,,-958979516846.0,-96858739853.0
