row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
"Chi phí xây dựng, phát triển bất động sản","Chi phí xây dựng, phát triển bất động sản","Chi phí xây dựng, phát triển bất động sản",375.935.296.132,572.653.910.176,375935296132.0,572653910176.0
Chi phí nhân công,Chi phí nhân công,Chi phí nhân công,28.449.164.678,32.682.486.586,28449164678.0,32682486586.0
Chi phí khấu hao,Chi phí khấu hao,Chi phí khấu hao,19.304.061.655,18.172.111.747,19304061655.0,18172111747.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,179.990.495.936,95.199.005.242,179990495936.0,95199005242.0
Chi phí khác,Chi phí khác,Chi phí khác,94.365.937.876,44.363.676.972,94365937876.0,44363676972.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,698.044.956.277,763.071.190.723,698044956277.0,763071190723.0
