row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí lãi vay,Chi phí lãi vay,Chi phí lãi vay,113.079.411.641,168.710.828.333,113079411641.0,168710828333.0
Chi phí phát hành trái phiếu và phí trả nợ trước hạn,Chi phí phát hành trái phiếu và phí trả nợ trước hạn,Chi phí phát hành trái phiếu và phí trả nợ trước hạn,8.310.650.532,4.433.990.014,8310650532.0,4433990014.0
Dự phòng các khoản đầu tư,Dự phòng các khoản đầu tư,Dự phòng các khoản đầu tư,430.399.234,4.461.820.149,430399234.0,4461820149.0
Chi phí tài chính khác,Chi phí tài chính khác,Chi phí tài chính khác,303.393.749,1.202.372.319,303393749.0,1202372319.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,122.123.855.156,178.809.010.815,122123855156.0,178809010815.0
