row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Số cuối năm,Đơn vị tính: VND > Số đầu năm,numeric__Đơn vị tính: VND > Số cuối năm,numeric__Đơn vị tính: VND > Số đầu năm
Tiền mặt,Tiền mặt,Tiền mặt,5.309.528.677,39.563.507.131,5309528677.0,39563507131.0
Tiền gửi ngân hàng,Tiền gửi ngân hàng,Tiền gửi ngân hàng,47.813.030.823,100.540.741.280,47813030823.0,100540741280.0
Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),Các khoản tương đương tiền (*),738.638.239.167,479.535.338.037,738638239167.0,479535338037.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,791.760.798.667,619.639.586.448,791760798667.0,619639586448.0
