row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND > Năm trước,numeric__Năm nay,numeric__Đơn vị tính: VND > Năm trước
Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,Tổng lợi nhuận kế toán trước thuế,471.061.535.817,257.399.939.740,471061535817.0,257399939740.0
Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,Thuế TNDN theo thuế suất 20% áp dụng cho Công ty,94.212.307.163,51.479.987.948,94212307163.0,51479987948.0
Các khoản điều chỉnh:,Các khoản điều chỉnh:,Các khoản điều chỉnh:,,,,
Tài sản thuế TNDN hoãn lại chưa được ghi nhận đối với chi phí lãi vay chưa được khấu trừ khi tính thuế,Các khoản điều chỉnh: > Tài sản thuế TNDN hoãn lại chưa được ghi nhận đối với chi phí lãi vay chưa được khấu trừ khi tính thuế,Tài sản thuế TNDN hoãn lại chưa được ghi nhận đối với chi phí lãi vay chưa được khấu trừ khi tính thuế,-,2.793.443.848,,2793443848.0
Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trích thiếu trong những năm trước,Điều chỉnh thuế TNDN trích thiếu trong những năm trước,-,117.776.183,,117776183.0
Tài sản thuế TNDN hoãn lại chưa được ghi nhận với lỗ tính thuế,Các khoản điều chỉnh: > Tài sản thuế TNDN hoãn lại chưa được ghi nhận với lỗ tính thuế,Tài sản thuế TNDN hoãn lại chưa được ghi nhận với lỗ tính thuế,2.117.426.252,22.318.510.104,2117426252.0,22318510104.0
Chi phí không được trừ khác,Các khoản điều chỉnh: > Chi phí không được trừ khác,Chi phí không được trừ khác,2.318.597.252,367.664.866,2318597252.0,367664866.0
Lợi nhuận được chia bởi công ty con không chịu thuế TNDN,Các khoản điều chỉnh: > Lợi nhuận được chia bởi công ty con không chịu thuế TNDN,Lợi nhuận được chia bởi công ty con không chịu thuế TNDN,(56.382.320.000),(71.432.000.000),-56382320000.0,-71432000000.0
Điều chỉnh thuế TNDN trong năm trước theo Nghị định số 132/2020/NĐ-CP,Các khoản điều chỉnh: > Điều chỉnh thuế TNDN trong năm trước theo Nghị định số 132/2020/NĐ-CP,Điều chỉnh thuế TNDN trong năm trước theo Nghị định số 132/2020/NĐ-CP,(2.793.443.848),(10.354.390.247),-2793443848.0,-10354390247.0
Lỗ năm trước chuyển sang,Các khoản điều chỉnh: > Lỗ năm trước chuyển sang,Lỗ năm trước chuyển sang,(22.449.904.122),-,-22449904122.0,
Các khoản điều chỉnh giảm khác,Các khoản điều chỉnh: > Các khoản điều chỉnh giảm khác,Các khoản điều chỉnh giảm khác,(6.079.279.350),(5.527.606.766),-6079279350.0,-5527606766.0
Chi phí thuế TNDN,Các khoản điều chỉnh: > Chi phí thuế TNDN,Chi phí thuế TNDN,10.943.383.347,(10.236.614.064),10943383347.0,-10236614064.0
