row_label_raw,row_label_full,Mã số,TÀI SẢN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
100,100,100,A. TÀI SẢN NGẮN HẠN,,2.188.702.040.088,2.773.825.822.810,,,2188702040088.0,2773825822810.0
110,110,110,I. Tiền và các khoản tương đương tiền,4,791.760.798.667,619.639.586.448,,4.0,791760798667.0,619639586448.0
111,111,111,1. Tiền,,53.122.559.500,140.104.248.411,,,53122559500.0,140104248411.0
112,112,112,2. Các khoản tương đương tiền,,738.638.239.167,479.535.338.037,,,738638239167.0,479535338037.0
130,130,130,II. Các khoản phải thu ngắn hạn,,541.037.204.770,719.540.806.618,,,541037204770.0,719540806618.0
131,131,131,1. Phải thu ngắn hạn khách hàng,5.1,168.330.975.194,183.409.679.889,,51.0,168330975194.0,183409679889.0
132,132,132,2. Trả trước cho người bán ngắn hạn,5.2,18.997.773.017,210.320.702.794,,52.0,18997773017.0,210320702794.0
135,135,135,3. Phải thu về cho vay ngắn hạn,6,99.500.000.000,67.272.328.767,,6.0,99500000000.0,67272328767.0
136,136,136,4. Phải thu ngắn hạn khác,7,265.815.673.416,269.145.599.425,,7.0,265815673416.0,269145599425.0
137,137,137,5. Dự phòng phải thu ngắn hạn khó đòi,8,(11.607.216.857),(10.607.504.257),,8.0,-11607216857.0,-10607504257.0
140,140,140,III. Hàng tồn kho,9,786.454.180.445,1.239.161.761.382,,9.0,786454180445.0,1239161761382.0
141,141,141,1. Hàng tồn kho,,793.856.885.838,1.239.161.761.382,,,793856885838.0,1239161761382.0
149,149,149,2. Dự phòng giảm giá hàng tồn kho,,(7.402.705.393),-,,,-7402705393.0,
150,150,150,IV. Tài sản ngắn hạn khác,,69.449.856.206,195.483.668.362,,,69449856206.0,195483668362.0
151,151,151,1. Chi phí trả trước ngắn hạn,14,57.351.029.596,195.483.668.362,,14.0,57351029596.0,195483668362.0
152,152,152,2. Thuế GTGT được khấu trừ,16,10.320.188.261,-,,16.0,10320188261.0,
153,153,153,3. Thuế và các khoản khác phải thu Nhà nước,16,1.778.638.349,-,,16.0,1778638349.0,
200,200,200,B. TÀI SẢN DÀI HẠN,,4.675.409.583.248,3.640.441.074.414,,,4675409583248.0,3640441074414.0
210,210,210,I. Các khoản phải thu dài hạn,,622.309.875.697,401.258.116.888,,,622309875697.0,401258116888.0
216,216,216,1. Phải thu dài hạn khác,7,622.309.875.697,401.258.116.888,,7.0,622309875697.0,401258116888.0
220,220,220,II. Tài sản cố định,,579.733.736.299,588.790.915.228,,,579733736299.0,588790915228.0
221,221,221,1. Tài sản cố định hữu hình,10,573.696.436.662,583.969.568.439,,10.0,573696436662.0,583969568439.0
222,222,222,Nguyên giá,,616.126.644.972,608.283.425.579,,,616126644972.0,608283425579.0
223,223,223,Giá trị hao mòn lũy kế,,(42.430.208.310),(24.313.857.140),,,-42430208310.0,-24313857140.0
227,227,227,2. Tài sản cố định vô hình,,6.037.299.637,4.821.346.789,,,6037299637.0,4821346789.0
228,228,228,Nguyên giá,,7.315.849.491,5.505.499.491,,,7315849491.0,5505499491.0
229,229,229,Giá trị hao mòn lũy kế,,(1.278.549.854),(684.152.702),,,-1278549854.0,-684152702.0
240,240,240,III. Tài sản dở dang dài hạn,,242.701.481.485,102.993.513.105,,,242701481485.0,102993513105.0
242,242,242,1. Chi phí xây dựng cơ bản dở dang,12,242.701.481.485,102.993.513.105,,12.0,242701481485.0,102993513105.0
250,250,250,IV. Đầu tư tài chính dài hạn,13,3.071.628.492.763,2.348.557.619.123,,13.0,3071628492763.0,2348557619123.0
251,251,251,1. Đầu tư vào công ty con,13.1,1.822.271.250.000,1.410.746.250.000,,131.0,1822271250000.0,1410746250000.0
252,252,252,"2. Đầu tư vào công ty liên doanh, liên kết",13.2,1.192.823.189.272,925.073.189.272,,132.0,1192823189272.0,925073189272.0
253,253,253,3. Đầu tư góp vốn vào đơn vị khác,,41.300.000.000,17.000.000.000,,,41300000000.0,17000000000.0
254,254,254,4. Dự phòng đầu tư tài chính dài hạn,,(4.892.219.383),(4.461.820.149),,,-4892219383.0,-4461820149.0
255,255,255,5. Đầu tư nàm giữ đến ngày đáo hạn,13.4,20.126.272.874,200.000.000,,134.0,20126272874.0,200000000.0
260,260,260,V. Tài sản dài hạn khác,,159.035.997.004,198.840.910.070,,,159035997004.0,198840910070.0
261,261,261,1. Chi phí trả trước dài hạn,14,159.035.997.004,198.840.910.070,,14.0,159035997004.0,198840910070.0
270,270,270,TỔNG CỘNG TÀI SẢN,,6.864.111.623.336,6.414.266.897.224,,,6864111623336.0,6414266897224.0
