row_label_raw,row_label_full,col_0,Công cụ và dụng cụ VND,Chi phí sửa chữa tài sản VND,Chi phí giải phóng mặt bằng (*) VND,Chi phí trả trước dài hạn khác VND,Tổng cộng VND,numeric__Công cụ và dụng cụ VND,numeric__Chi phí sửa chữa tài sản VND,numeric__Chi phí giải phóng mặt bằng (*) VND,numeric__Chi phí trả trước dài hạn khác VND,numeric__Tổng cộng VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,1.898.974.345,5.485.786.711,34.033.260.879,8.999.883.492,50.417.905.427,1898974345.0,5485786711.0,34033260879.0,8999883492.0,50417905427.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,2.642.036.708,4.998.240.216,-,36.434.246.584,44.074.523.508,2642036708.0,4998240216.0,,36434246584.0,44074523508.0
Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,Chuyển từ xây dựng cơ bản dở dang,-,-,-,1.040.000.000,1.040.000.000,,,,1040000000.0,1040000000.0
Phân bổ trong năm,Phân bổ trong năm,Phân bổ trong năm,(2.146.647.045),(4.145.728.522),(634.476.060),(17.959.099.305),(24.885.950.932),-2146647045.0,-4145728522.0,-634476060.0,-17959099305.0,-24885950932.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,2.394.364.008,6.338.298.405,33.398.784.819,28.515.030.771,70.646.478.003,2394364008.0,6338298405.0,33398784819.0,28515030771.0,70646478003.0
