row_label_raw,row_label_full,Thuế giá trị gia tăng (*),1/1/2022VND > 18.281.789.558,Số phải nộp trong năm VND > 164.053.895.587,Số đã nộp trong năm VND > (175.614.781.323),31/12/2022VND > 6.720.903.822,numeric__1/1/2022VND > 18.281.789.558,numeric__Số phải nộp trong năm VND > 164.053.895.587,numeric__Số đã nộp trong năm VND > (175.614.781.323),numeric__31/12/2022VND > 6.720.903.822
Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,Thuế xuất nhập khẩu,-,672.699.845,(672.699.845),-,,672699845.0,-672699845.0,
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,1.930.875.320,105.394.670.107,(51.352.345.098),55.973.200.329,1930875320.0,105394670107.0,-51352345098.0,55973200329.0
Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,Thuế thu nhập cá nhân,106.122.346,11.970.469.266,(11.969.103.774),107.487.838,106122346.0,11970469266.0,-11969103774.0,107487838.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,1.393.046.736,39.236.051.060,(39.224.146.051),1.404.951.745,1393046736.0,39236051060.0,-39224146051.0,1404951745.0
Thuế nhà đất,Thuế nhà đất,Thuế nhà đất,-,3.596.080.790,(3.596.080.790),-,,3596080790.0,-3596080790.0,
Thuế nhà thầu,Thuế nhà thầu,Thuế nhà thầu,-,1.184.727.105,(1.184.727.105),-,,1184727105.0,-1184727105.0,
"Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác","Phí, lệ phí và các khoản phải nộp khác",3.372.135.192,48.022.161.361,(48.999.686.677),2.394.609.876,3372135192.0,48022161361.0,-48999686677.0,2394609876.0
,,,25.083.969.152,374.130.755.121,(332.613.570.663),66.601.153.610,25083969152.0,374130755121.0,-332613570663.0,66601153610.0
