row_label_raw,row_label_full,col_0,1/1/2022Giá trị ghi sổ và số có khả năngtrả nợVND,Biến động trong năm > TăngVND,Biến động trong năm > GiảmVND,31/12/2022Giá trị ghi sổ và số có khả năngtrả nợVND,numeric__1/1/2022Giá trị ghi sổ và số có khả năngtrả nợVND,numeric__Biến động trong năm > TăngVND,numeric__Biến động trong năm > GiảmVND,numeric__31/12/2022Giá trị ghi sổ và số có khả năngtrả nợVND
Vay ngắn hạn,Vay ngắn hạn,Vay ngắn hạn,2.055.640.530.914,5.080.229.831.854,(4.369.258.024.901),2.766.612.337.867,2055640530914.0,5080229831854.0,-4369258024901.0,2766612337867.0
Vay dài hạn đến hạn trả (Thuyết minh 22(b)),Vay dài hạn đến hạn trả (Thuyết minh 22(b)),Vay dài hạn đến hạn trả (Thuyết minh 22(b)),78.074.000.000,95.448.000.000,(78.074.000.000),95.448.000.000,78074000000.0,95448000000.0,-78074000000.0,95448000000.0
,,,2.133.714.530.914,5.175.677.831.854,(4.447.332.024.901),2.862.060.337.867,2133714530914.0,5175677831854.0,-4447332024901.0,2862060337867.0
