row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2022VND,2021VND,,
Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình,,
Doanh thu bán hàng hóa,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,-,428.164.983,,428164983.0
Doanh thu cho thuê,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Doanh thu cho thuê,Doanh thu cho thuê,7.852.444.877,457.313.850,7852444877.0,457313850.0
Mua dịch vụ xây lắp,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,240.363.894.246,480.371.310.952,240363894246.0,480371310952.0
Lợi nhuận được chia,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Lợi nhuận được chia,Lợi nhuận được chia,1.121.546.065,1.500.000.000,1121546065.0,1500000000.0
Góp vốn,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Góp vốn,Góp vốn,15.000.000.000,-,15000000000.0,
Chuyển nhượng đầu tư vào công ty con,Công ty TNHH MTV Xây lắp Điện 1 - Mỹ Đình > Chuyển nhượng đầu tư vào công ty con,Chuyển nhượng đầu tư vào công ty con,10.275.400.561,-,10275400561.0,
Công ty TNHH MTV PCI Nàng Hương,Công ty TNHH MTV PCI Nàng Hương,Công ty TNHH MTV PCI Nàng Hương,Công ty TNHH MTV PCI Nàng Hương,Công ty TNHH MTV PCI Nàng Hương,,
Doanh thu cho thuê,Công ty TNHH MTV PCI Nàng Hương > Doanh thu cho thuê,Doanh thu cho thuê,1.619.987.095,1.423.885.632,1619987095.0,1423885632.0
Mua hàng hóa,Công ty TNHH MTV PCI Nàng Hương > Mua hàng hóa,Mua hàng hóa,2.084.108.406,1.783.048.590,2084108406.0,1783048590.0
Công ty TNHH MTV Xây lắp Điện 1 - Hoàng Mai,Công ty TNHH MTV Xây lắp Điện 1 - Hoàng Mai,Công ty TNHH MTV Xây lắp Điện 1 - Hoàng Mai,Công ty TNHH MTV Xây lắp Điện 1 - Hoàng Mai,Công ty TNHH MTV Xây lắp Điện 1 - Hoàng Mai,,
Doanh thu dịch vụ,Công ty TNHH MTV Xây lắp Điện 1 - Hoàng Mai > Doanh thu dịch vụ,Doanh thu dịch vụ,11.651.695.000,-,11651695000.0,
Doanh thu cho thuê,Công ty TNHH MTV Xây lắp Điện 1 - Hoàng Mai > Doanh thu cho thuê,Doanh thu cho thuê,-,148.640.465,,148640465.0
Mua dịch vụ xây lắp,Công ty TNHH MTV Xây lắp Điện 1 - Hoàng Mai > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,183.134.560.075,281.921.469.971,183134560075.0,281921469971.0
Lợi nhuận được chia,Công ty TNHH MTV Xây lắp Điện 1 - Hoàng Mai > Lợi nhuận được chia,Lợi nhuận được chia,500.000.000,500.000.000,500000000.0,500000000.0
Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc,,
Doanh thu dịch vụ,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc > Doanh thu dịch vụ,Doanh thu dịch vụ,2.704.574.899,85.700.398,2704574899.0,85700398.0
Doanh thu cho thuê,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc > Doanh thu cho thuê,Doanh thu cho thuê,-,161.930.121,,161930121.0
Mua dịch vụ xây lắp,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,58.501.618.517,241.910.835.289,58501618517.0,241910835289.0
Cổ tức được chia,Công ty TNHH MTV Xây lắp Điện 1 - Miền Bắc > Cổ tức được chia,Cổ tức được chia,1.023.600.960,1.023.600.960,1023600960.0,1023600960.0
Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông,,
Doanh thu bán hàng hóa,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông > Doanh thu bán hàng hóa,Doanh thu bán hàng hóa,-,569.741.354,,569741354.0
Doanh thu cho thuê,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông > Doanh thu cho thuê,Doanh thu cho thuê,79.637.771,110.827.684,79637771.0,110827684.0
Mua dịch vụ xây lắp,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông > Mua dịch vụ xây lắp,Mua dịch vụ xây lắp,23.530.554.558,150.706.570.248,23530554558.0,150706570248.0
Lợi nhuận được chia,Công ty TNHH MTV Xây lắp Điện 1 - Hà Đông > Lợi nhuận được chia,Lợi nhuận được chia,-,594.287.432,,594287432.0
Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu,Công ty Cổ phần Thủy điện Trung Thu,,
Doanh thu cho thuê,Công ty Cổ phần Thủy điện Trung Thu > Doanh thu cho thuê,Doanh thu cho thuê,67.526.580,67.526.576,67526580.0,67526576.0
Cổ tức được chia,Công ty Cổ phần Thủy điện Trung Thu > Cổ tức được chia,Cổ tức được chia,40.200.000.000,25.800.000.000,40200000000.0,25800000000.0
Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,231.709.092,231.709.092,231709092.0,231709092.0
Cổ tức được chia,Công ty Cổ phần Lắp máy Công nghiệp Việt Nam > Cổ tức được chia,Cổ tức được chia,433.500.000,382.500.000,433500000.0,382500000.0
Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,Công ty Cổ phần Cơ khí Ô tô Hòa Bình,,
Lãi vay,Công ty Cổ phần Cơ khí Ô tô Hòa Bình > Lãi vay,Lãi vay,-,677.260.274,,677260274.0
Vay,Công ty Cổ phần Cơ khí Ô tô Hòa Bình > Vay,Vay,-,337.063.200.000,,337063200000.0
Chi phí lãi vay,Công ty Cổ phần Cơ khí Ô tô Hòa Bình > Chi phí lãi vay,Chi phí lãi vay,323.661.843,3.950.019.288,323661843.0,3950019288.0
Cổ tức được chia,Công ty Cổ phần Cơ khí Ô tô Hòa Bình > Cổ tức được chia,Cổ tức được chia,3.563.931.000,42.449.000.000,3563931000.0,42449000000.0
