row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,26.1,1.981.966.502.661,1.849.822.727.619,,261.0,1981966502661.0,1849822727619.0
02,02,02,2. Các khoản giảm trừ doanh thu,26.1,(842.018.039),(860.519.149),,261.0,-842018039.0,-860519149.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,26.1,1.981.124.484.622,1.848.962.208.470,,261.0,1981124484622.0,1848962208470.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,27,(1.656.880.506.037),(1.540.621.243.938),,27.0,-1656880506037.0,-1540621243938.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,324.243.978.585,308.340.964.532,,,324243978585.0,308340964532.0
21,21,21,6. Doanh thu hoạt động tài chính,26.2,137.252.020.930,224.579.161.376,,262.0,137252020930.0,224579161376.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,28,(6.822.212.706) (4.032.500.494),(8.330.576.858) (5.418.378.534),,28.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,28,(6.822.212.706) (4.032.500.494),(8.330.576.858) (5.418.378.534),,28.0,,
24,24,24,"8. Phần lãi trong công ty liên doanh, liên kết",,182.127.810.571,147.034.812.327,,,182127810571.0,147034812327.0
25,25,25,9. Chi phí bán hàng,29,(84.108.523.671),(83.864.914.444),,29.0,-84108523671.0,-83864914444.0
26,26,26,10. Chi phí quản lý doanh nghiệp,29,(244.169.926.739),(250.716.716.635),,29.0,-244169926739.0,-250716716635.0
30,30,30,11. Lợi nhuận thuần từ hoạt động kinh doanh,,308.523.146.970,337.042.730.298,,,308523146970.0,337042730298.0
31,31,31,12. Thu nhập khác,30,10.617.232.782,13.594.691.585,,30.0,10617232782.0,13594691585.0
32,32,32,13. Chi phí khác,30,(5.067.195.091),(10.682.615.438),,30.0,-5067195091.0,-10682615438.0
40,40,40,14. Lợi nhuận khác,30,5.550.037.691,2.912.076.147,,30.0,5550037691.0,2912076147.0
50,50,50,15. Tổng lợi nhuận kế toán trước thuê,,314.073.184.661,339.954.806.445,,,314073184661.0,339954806445.0
