row_label_raw,row_label_full,col_0,Năm nay,Đơn vị tính: VND,numeric__Năm nay,numeric__Đơn vị tính: VND
"Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay","Lãi tiền gửi, tiền cho vay",129.502.595.716,197.150.888.215,129502595716.0,197150888215.0
Lãi chuyển nhượng cổ phần,Lãi chuyển nhượng cổ phần,Lãi chuyển nhượng cổ phần,-,21.528.461.282,,21528461282.0
Lãi hoạt động hợp tác kinh doanh trồng rừng,Lãi hoạt động hợp tác kinh doanh trồng rừng,Lãi hoạt động hợp tác kinh doanh trồng rừng,3.101.218.036,1.169.683.465,3101218036.0,1169683465.0
"Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia","Cổ tức, lợi nhuận được chia",1.555.215.984,1.400.550.066,1555215984.0,1400550066.0
Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,Lãi chênh lệch tỷ giá,2.831.078.040,2.723.265.669,2831078040.0,2723265669.0
Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,Doanh thu hoạt động tài chính khác,261.913.154,606.312.679,261913154.0,606312679.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,137.252.020.930,224.579.161.376,137252020930.0,224579161376.0
