row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. Nợ PHẢI TRẢ,,625.076.671.022,606.446.374.013,,,625076671022.0,606446374013.0
310,310,310,I. Nợ ngắn hạn,,560.073.069.863,548.310.712.647,,,560073069863.0,548310712647.0
311,311,311,1. Phải trả người bán ngắn hạn,15,121.408.433.525,117.226.189.930,,15.0,121408433525.0,117226189930.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,,35.269.248.042,22.895.224.400,,,35269248042.0,22895224400.0
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,16,15.120.001.109,18.587.439.228,,16.0,15120001109.0,18587439228.0
314,314,314,4. Phải trả người lao động,,73.605.359.273,70.538.132.077,,,73605359273.0,70538132077.0
315,315,315,5. Chi phí phải trả ngắn hạn,17,29.724.951.519,23.675.565.537,,17.0,29724951519.0,23675565537.0
318,318,318,6. Doanh thu chưa thực hiện ngắn hạn,19,8.642.694.676,10.044.552.869,,19.0,8642694676.0,10044552869.0
319,319,319,7. Phải trả ngắn hạn khác,18,60.535.619.933,56.785.534.922,,18.0,60535619933.0,56785534922.0
320,320,320,8. Vay và nợ thuê tài chính ngắn hạn,22,181.129.857.303,196.140.627.980,,22.0,181129857303.0,196140627980.0
321,321,321,9. Dự phòng phải trả ngắn hạn,,300.000.000,300.000.000,,,300000000.0,300000000.0
322,322,322,"10. Quỹ khen thưởng, phúc lợi",20,34.336.904.483,32.117.445.704,,20.0,34336904483.0,32117445704.0
330,330,330,II. Nợ dài hạn,,65.003.601.159,58.135.661.366,,,65003601159.0,58135661366.0
337,337,337,1. Phải trả dài hạn khác,18,19.506.129.461,19.252.741.228,,18.0,19506129461.0,19252741228.0
338,338,338,2. Vay và nợ thuê tài chính dài hạn,22,12.240.895.135,10.298.415.410,,22.0,12240895135.0,10298415410.0
341,341,341,3. Thuế thu nhập hoãn lại phải trả,32.3,15.256.576.563,15.584.504.728,,323.0,15256576563.0,15584504728.0
343,343,343,4. Quỹ phát triển khoa học và công nghệ,21,18.000.000.000,13.000.000.000,,21.0,18000000000.0,13000000000.0
