row_label_raw,row_label_full,col_0,Đơn vị tính: VND > Năm nay,Đơn vị tính: VND > Năm trước,numeric__Đơn vị tính: VND > Năm nay,numeric__Đơn vị tính: VND > Năm trước
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,25.329.734.771,34.398.750.466,25329734771.0,34398750466.0
Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,Chi phí thuế thu nhập hoãn lại,615.187.316,4.813.101.585,615187316.0,4813101585.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,25.944.922.087,39.211.852.051,25944922087.0,39211852051.0
