row_label_raw,row_label_full,Tên đơn vị,Tên đơn vị_1,Số cuối năm > Tỷ lệ lợi ích (%),Số cuối năm > Tỷ lệ quyền biểu quyết (%),Số đầu năm > Tỷ lệ lợi ích (%),Số đầu năm > Tỷ lệ quyền biểu quyết (%),numeric__Tên đơn vị_1,numeric__Số cuối năm > Tỷ lệ lợi ích (%),numeric__Số cuối năm > Tỷ lệ quyền biểu quyết (%),numeric__Số đầu năm > Tỷ lệ lợi ích (%),numeric__Số đầu năm > Tỷ lệ quyền biểu quyết (%)
18,18,18,Công ty Cổ phần Thương mại Công nghiệp và Chế biến gỗ,"29,69%","29,69%","29,69%","29,69%",,0.2969,0.2969,0.2969,0.2969
19,19,19,Công ty Cổ phần Tư vấn và Đầu tư Forprodex,"27,25%","27,25%","27,25%","27,25%",,0.2725,0.2725,0.2725,0.2725
20,20,20,Công ty Cổ phần Xây lắp Đầu tư Phát triển Nông lâm nghiệp Việt Nam,"20,00%","20,00%","20,00%","20,00%",,0.2,0.2,0.2,0.2
21,21,21,Công ty TNHH Nguyên liệu Giấy Quy Nhơn,"22,00%","22,00%","22,00%","22,00%",,0.22,0.22,0.22,0.22
22,22,22,Công ty Cổ phần Nguyên liệu giấy và gỗ Tân Thành (*),"15,56%","30,10%","15,56%","30,10%",,0.15560000000000002,0.301,0.15560000000000002,0.301
