row_label_raw,row_label_full,col_0,Số cuối năm > Giá trị,Số cuối năm > Số có khả năng trả nợ,Đơn vị tính: VND > Số đầu năm > Giá trị,Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ,numeric__Số cuối năm > Giá trị,numeric__Số cuối năm > Số có khả năng trả nợ,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị,numeric__Đơn vị tính: VND > Số đầu năm > Số có khả năng trả nợ
Phải trả cho người bán,Phải trả cho người bán,Phải trả cho người bán,121.408.433.525,121.408.433.525,117.226.189.930,117.226.189.930,121408433525.0,121408433525.0,117226189930.0,117226189930.0
- Công ty Forestal LV EIRL,- Công ty Forestal LV EIRL,- Công ty Forestal LV EIRL,6.508.164.254,6.508.164.254,6.376.228.882,6.376.228.882,6508164254.0,6508164254.0,6376228882.0,6376228882.0
- Công ty TNHH Sumimoto Forestry (Singapore),- Công ty TNHH Sumimoto Forestry (Singapore),- Công ty TNHH Sumimoto Forestry (Singapore),4.490.329.169,4.490.329.169,5.866.127.544,5.866.127.544,4490329169.0,4490329169.0,5866127544.0,5866127544.0
- Công ty LES SRL,- Công ty LES SRL,- Công ty LES SRL,3.234.883.935,3.234.883.935,496.843.281,496.843.281,3234883935.0,3234883935.0,496843281.0,496843281.0
- Công ty TNHH Hóa Keo Kỹ Thuật,- Công ty TNHH Hóa Keo Kỹ Thuật,- Công ty TNHH Hóa Keo Kỹ Thuật,8.650.227.300,8.650.227.300,508.913.086,508.913.086,8650227300.0,8650227300.0,508913086.0,508913086.0
- Phải trả đối tượng khác,- Phải trả đối tượng khác,- Phải trả đối tượng khác,98.524.828.867,98.524.828.867,103.978.077.137,103.978.077.137,98524828867.0,98524828867.0,103978077137.0,103978077137.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,121.408.433.525,121.408.433.525,117.226.189.930,117.226.189.930,121408433525.0,121408433525.0,117226189930.0,117226189930.0
