row_label_raw,row_label_full,Bên cho vay,Ngày 31 tháng 12năm 2025,Kỳ hạn trả gốc và lãi,Lãi suất,Hình thứcđảm bảo,numeric__Ngày 31 tháng 12năm 2025,numeric__Kỳ hạn trả gốc và lãi,numeric__Lãi suất,numeric__Hình thứcđảm bảo
,,,VND,,,,,,,
Ngân hàng TMCP Công thươngVN – Chi nhánh Tây Hà NộiTrong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Công thươngVN – Chi nhánh Tây Hà NộiTrong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Công thươngVN – Chi nhánh Tây Hà NộiTrong đó: Vay dài hạn đến hạn trả,298.610.000.00062.840.000.000,Gốc vay thanh toán 3 tháng/lần với lần thanh toán cuối cùng ngày 25 tháng 8 năm 2030. Lãi vay trả hàng tháng.,"Lãi suất 8,9%/năm từ ngày giải ngân đến ngày 25 tháng 1 năm 2025. Từ ngày 25 tháng 1 năm 2025, lãi suất bằng lãi suất cơ sở cộng với biển độ 2,6%/năm.Lãi suất trong năm là 7,3%/năm.",(vi),2.986100000006284e+22,,,
Ngân hàng TMCP Ngoại thươngViệt Nam - Chi nhánh Đông AnhTrong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Ngoại thươngViệt Nam - Chi nhánh Đông AnhTrong đó: Vay dài hạn đến hạn trả,Ngân hàng TMCP Ngoại thươngViệt Nam - Chi nhánh Đông AnhTrong đó: Vay dài hạn đến hạn trả,289.400.000.00054.100.000.000,Gốc vay được trả hàng quý từ ngày 27 tháng 3 năm 2022 đến ngày 27 tháng 6 năm 2030. Lãi vay được trả hàng tháng.,"Lãi suất huy động tiết kiệm cá nhân kỳ hạn 12 tháng trả lãi sau do Ngân hàng công bố cộng với biển độ 2,8%/năm.Lãi suất trong kỳ là 7,1%/năm.",(vii),2.89400000000541e+22,,,
Ngân hàng Shinhan – Chi nhánhTrần Duy HưngTrong đó: Vay dài hạn đến hạn trả,Ngân hàng Shinhan – Chi nhánhTrần Duy HưngTrong đó: Vay dài hạn đến hạn trả,Ngân hàng Shinhan – Chi nhánhTrần Duy HưngTrong đó: Vay dài hạn đến hạn trả,43.615.336.63943.615.336.639,Gốc vay thanh toán trả 3 tháng/lần với lần thanh toán cuối cùng là ngày 7 tháng 10 năm 2026. Lãi vay trả hàng tháng.,Lãi suất tham chiếu cộng biển độ 1.92%/năm. Lãi suất trong năm là 7.5%/năm,(viii),4.3615336639436156e+21,,,
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,4.635.068.113.371,,,,4635068113371.0,,,
Trong đó:Vay dài hạnVay dài hạn đến hạn trả,Trong đó:Vay dài hạnVay dài hạn đến hạn trả,Trong đó:Vay dài hạnVay dài hạn đến hạn trả,3.957.389.502.468677.678.610.903,,,,3.9573895024686777e+24,,,
