row_label_raw,row_label_full,Mã số,CHỈ TIÊU,Thuyết minh,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Thuyết minh,numeric__Năm nay,numeric__Năm trước
01,01,01,1. Doanh thu bán hàng và cung cấp dịch vụ,25.1,2.815.579.404.629,2.774.708.549.033,,251.0,2815579404629.0,2774708549033.0
02,02,02,2. Các khoản giảm trừ doanh thu,25.1,(29.038.966.240),(57.095.372.177),,251.0,-29038966240.0,-57095372177.0
10,10,10,3. Doanh thu thuần về bán hàng và cung cấp dịch vụ,25.1,2.786.540.438.389,2.717.613.176.856,,251.0,2786540438389.0,2717613176856.0
11,11,11,4. Giá vốn hàng bán và dịch vụ cung cấp,26,(1.040.540.088.419),(1.126.925.620.303),,26.0,-1040540088419.0,-1126925620303.0
20,20,20,5. Lợi nhuận gộp về bán hàng và cung cấp dịch vụ,,1.746.000.349.970,1.590.687.556.553,,,1746000349970.0,1590687556553.0
21,21,21,6. Doanh thu hoạt động tài chính,25.2,84.760.277.670,60.282.726.668,,252.0,84760277670.0,60282726668.0
22,22,22,7. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(443.491.747.885)(299.780.784.516),(369.750.510.106)(342.746.802.894),,27.0,,
23,23,23,7. Chi phí tài chính Trong đó: Chi phí lãi vay,27,(443.491.747.885)(299.780.784.516),(369.750.510.106)(342.746.802.894),,27.0,,
25,25,25,8. Chi phí bán hàng,,(10.768.755.358),(4.362.534.484),,,-10768755358.0,-4362534484.0
26,26,26,9. Chi phí quản lý doanh nghiệp,28,(273.920.073.365),(445.962.237.770),,28.0,-273920073365.0,-445962237770.0
30,30,30,10. Lợi nhuận thuần từ hoạt động kinh doanh,,1.102.580.051.032,830.895.000.861,,,1102580051032.0,830895000861.0
31,31,31,11. Thu nhập khác,,3.921.390.645,24.528.565.147,,,3921390645.0,24528565147.0
32,32,32,12. Chi phí khác,29,(36.039.977.109),(282.568.518.897),,29.0,-36039977109.0,-282568518897.0
40,40,40,13. Lỗ khác,,(32.118.586.464),(258.039.953.750),,,-32118586464.0,-258039953750.0
50,50,50,14. Tổng lợi nhuận kế toán trước thuế,,1.070.461.464.568,572.855.047.111,,,1070461464568.0,572855047111.0
51,51,51,15. Chi phí thuế TNDN hiện hành,31.2,(79.456.532.867),(122.178.594.698),,312.0,-79456532867.0,-122178594698.0
52,52,52,16. Thu nhập/(chi phí) thuế TNDN hoãn lại,31.3,2.464.056.892,(3.405.398.411),,313.0,2464056892.0,-3405398411.0
60,60,60,17. Lợi nhuận sau thuế TNDN,,993.468.988.593,447.271.054.002,,,993468988593.0,447271054002.0
