row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
400,400,400,D. VỐN CHỦ SỞ HỮU,,8.398.382.701.192,7.375.981.005.460,,,8398382701192.0,7375981005460.0
410,410,410,I. Vốn chủ sở hữu,24,8.398.382.701.192,7.375.981.005.460,,24.0,8398382701192.0,7375981005460.0
411,411,411,1. Vốn cổ phần đã phát hành,,3.699.630.350.000,3.363.315.290.000,,,3699630350000.0,3363315290000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,3.699.630.350.000,3.363.315.290.000,,,3699630350000.0,3363315290000.0
412,412,412,2. Thặng dư vốn cổ phần,,374.867.728.678,374.867.728.678,,,374867728678.0,374867728678.0
414,414,414,3. Vốn khác của chủ sở hữu,,288.862.064.814,287.862.064.814,,,288862064814.0,287862064814.0
417,417,417,4. Chênh lệch tỷ giả hối đoái,,(242.259.706.522),(234.837.634.504),,,-242259706522.0,-234837634504.0
418,418,418,5. Quỹ đầu tư phát triển,,23.516.835.886,23.516.835.886,,,23516835886.0,23516835886.0
421,421,421,6. Lợi nhuận sau thuế chưa phân phối,,2.716.972.170.049,2.283.896.955.873,,,2716972170049.0,2283896955873.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,1.946.581.895.873,1.935.587.076.383,,,1946581895873.0,1935587076383.0
421b,421b,421b,- Lợi nhuận sau thuế chưa phân phối năm nay,,770.390.274.176,348.309.879.490,,,770390274176.0,348309879490.0
429,429,429,7. Lợi ích cổ đông không kiểm soát,,1.536.793.258.287,1.277.359.764.713,,,1536793258287.0,1277359764713.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,14.685.890.149.474,13.849.363.319.491,,,14685890149474.0,13849363319491.0
