row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị có thể thu hồi,Đơn vị tính: VND > Số đầu năm > Giá gốc,Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị có thể thu hồi,numeric__Đơn vị tính: VND > Số đầu năm > Giá gốc,numeric__Đơn vị tính: VND > Số đầu năm > Giá trị có thể thu hồi
Dự án khu đô thị mới Dịch Vọng,Dự án khu đô thị mới Dịch Vọng,Dự án khu đô thị mới Dịch Vọng,37.070.429.971,37.070.429.971,54.649.406.173,54.649.406.173,37070429971.0,37070429971.0,54649406173.0,54649406173.0
Dự án Bảo Đại,Dự án Bảo Đại,Dự án Bảo Đại,36.910.628.928,36.910.628.928,36.910.628.928,36.910.628.928,36910628928.0,36910628928.0,36910628928.0,36910628928.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,73.981.058.899,73.981.058.899,91.560.035.101,91.560.035.101,73981058899.0,73981058899.0,91560035101.0,91560035101.0
