row_label_raw,row_label_full,Năm trước > Số đầu năm,Vốn cổ phần đã phát hành > Năm trước > 3.057.568.410.000,Thặng dư vốn cổ phần > Năm trước > 374.867.728.678,Chênh lệch tỷ giá hối đoái > Năm trước > (221.042.249.018),Quỹ đầu tư phát triển > Năm trước > 23.516.835.886,Vốn khác của chủ sở hữu > Năm trước > 287.862.064.814,Lợi nhuận sau thuế chưa phân phối > Năm trước > 2.394.212.376.883,Lợi ích của cổ đông không kiểm soát > Năm trước > 1.311.762.966.201,Đơn vị tính: VND Tổng cộng > Năm trước > 7.228.748.133.444,numeric__Vốn cổ phần đã phát hành > Năm trước > 3.057.568.410.000,numeric__Thặng dư vốn cổ phần > Năm trước > 374.867.728.678,numeric__Chênh lệch tỷ giá hối đoái > Năm trước > (221.042.249.018),numeric__Quỹ đầu tư phát triển > Năm trước > 23.516.835.886,numeric__Vốn khác của chủ sở hữu > Năm trước > 287.862.064.814,numeric__Lợi nhuận sau thuế chưa phân phối > Năm trước > 2.394.212.376.883,numeric__Lợi ích của cổ đông không kiểm soát > Năm trước > 1.311.762.966.201,numeric__Đơn vị tính: VND Tổng cộng > Năm trước > 7.228.748.133.444
- Chia cổ tức bằng tiền,- Chia cổ tức bằng tiền,- Chia cổ tức bằng tiền,-,-,-,-,-,(152.878.420.500),-,(152.878.420.500),,,,,,-152878420500.0,,-152878420500.0
- Chia cổ tức bằng cổ phiếu,- Chia cổ tức bằng cổ phiếu,- Chia cổ tức bằng cổ phiếu,305.746.880.000,-,-,-,-,(305.746.880.000),-,-,305746880000.0,,,,,-305746880000.0,,
- Lợi nhuận thuần trong năm,- Lợi nhuận thuần trong năm,- Lợi nhuận thuần trong năm,-,-,-,-,-,348.309.879.490,98.961.174.512,447.271.054.002,,,,,,348309879490.0,98961174512.0,447271054002.0
- Cổ tức trả cho cổ đông không kiểm soát của công ty con,- Cổ tức trả cho cổ đông không kiểm soát của công ty con,- Cổ tức trả cho cổ đông không kiểm soát của công ty con,-,-,-,-,-,-,(133.177.166.000),(133.177.166.000),,,,,,,-133177166000.0,-133177166000.0
- Chênh lệch tỷ giá hối đoái do việc quy đổi các hoạt động ở nước ngoài,- Chênh lệch tỷ giá hối đoái do việc quy đổi các hoạt động ở nước ngoài,- Chênh lệch tỷ giá hối đoái do việc quy đổi các hoạt động ở nước ngoài,-,-,(13.795.385.486),-,-,-,-,(13.795.385.486),,,-13795385486.0,,,,,-13795385486.0
- Giảm do hoàn vốn từ công ty con,- Giảm do hoàn vốn từ công ty con,- Giảm do hoàn vốn từ công ty con,-,-,-,-,-,-,(187.210.000),(187.210.000),,,,,,,-187210000.0,-187210000.0
Số cuối năm,Số cuối năm,Số cuối năm,3.363.315.290.000,374.867.728.678,(234.837.634.504),23.516.835.886,287.862.064.814,2.283.896.955.873,1.277.359.764.713,7.375.981.005.460,3363315290000.0,374867728678.0,-234837634504.0,23516835886.0,287862064814.0,2283896955873.0,1277359764713.0,7375981005460.0
