row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị ghi số,Số đầu năm > Giá gốc,Số đầu năm > Giá trị ghi số,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị ghi số,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị ghi số
Ngắn hạnĐầu tư trái phiếu (i),Ngắn hạnĐầu tư trái phiếu (i),Ngắn hạnĐầu tư trái phiếu (i),391.111.517.357,391.111.517.357,209.413.358.794,209.413.358.794,391111517357.0,391111517357.0,209413358794.0,209413358794.0
Tiền gửi có kỳ hạn (ii),Tiền gửi có kỳ hạn (ii),Tiền gửi có kỳ hạn (ii),126.620.000.000,126.620.000.000,8.000.000.000,8.000.000.000,126620000000.0,126620000000.0,8000000000.0,8000000000.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,517.731.517.357,517.731.517.357,217.413.358.794,217.413.358.794,517731517357.0,517731517357.0,217413358794.0,217413358794.0
Dải hạnĐầu tư trái phiếu (iii),Dải hạnĐầu tư trái phiếu (iii),Dải hạnĐầu tư trái phiếu (iii),56.000.000.000,56.000.000.000,58.593.881.200,58.593.881.200,56000000000.0,56000000000.0,58593881200.0,58593881200.0
TỔNG CỘNG,TỔNG CỘNG,TỔNG CỘNG,56.000.000.000,56.000.000.000,58.593.881.200,58.593.881.200,56000000000.0,56000000000.0,58593881200.0,58593881200.0
