row_label_raw,row_label_full,Stt,Tên công ty con,Nơi thành lập và hoạt động,Hoạt động kinh doanh chính,numeric__Tên công ty con,numeric__Nơi thành lập và hoạt động,numeric__Hoạt động kinh doanh chính
20,20,20,Công ty TNHH MTV Cao su Quảng Trị,"264 đường Hùng Vương, Phường Đông Lương, TP Đông Hà, tỉnh Quảng TrịThị Trấn Đức Tài, huyện Đức Linh, tỉnh Bình Thuận","Trồng mới, chăm sóc, khai thác, chế biến và kinh doanh mù cao su thiên nhiên",,,
21,21,21,Công ty TNHH MTV Cao su Bình Thuận,"264 đường Hùng Vương, Phường Đông Lương, TP Đông Hà, tỉnh Quảng TrịThị Trấn Đức Tài, huyện Đức Linh, tỉnh Bình Thuận","Trồng mới, chăm sóc, khai thác, chế biến mù cao su",,,
22,22,22,Công ty TNHH MTV Cao su Quảng Ngãi,"Xã Bình Hiệp, huyện Bình Sơn, tỉnh Quảng Ngãi","Đầu tư trồng, chăm sóc, khai thác, chế biến cao su nguyên liệu và tiêu thụ sản phẩm cao su",,,
Các đơn vị sự nghiệp do Tập đoàn nằm giữ 100% vốn,Các đơn vị sự nghiệp do Tập đoàn nằm giữ 100% vốn,Các đơn vị sự nghiệp do Tập đoàn nằm giữ 100% vốn,Các đơn vị sự nghiệp do Tập đoàn nằm giữ 100% vốn,Các đơn vị sự nghiệp do Tập đoàn nằm giữ 100% vốn,Các đơn vị sự nghiệp do Tập đoàn nằm giữ 100% vốn,,,
