row_label_raw,row_label_full,Stt,"Tên công ty liên kết, liên doanh",Nơi thành lập và hoạt động,Tỷ lệ lợi ích,Tỷ lệ quyền biểu quyết,Hoạt động kinh doanh chính,"numeric__Tên công ty liên kết, liên doanh",numeric__Nơi thành lập và hoạt động,numeric__Tỷ lệ lợi ích,numeric__Tỷ lệ quyền biểu quyết,numeric__Hoạt động kinh doanh chính
8,8,8,Công ty Đầu tư Phát triển VRG Long Thành,"Lô E, KCN Lộc An – Bình Sơn, xã Bình Sơn, huyện Long Thành, Tỉnh Đồng Nai","31,00%","31,00%","Xây dựng hạ tầng khu công nghiệp, nhà, cơ sở hạ tầng kỹ thuật đô thị, khu đản cư, khu kinh tế; Đầu tư xây dựng công trình thủy điện, nhiệt điện: Kinh doanh điện, nước trong khu công nghiệp và đô thị",,,0.31,0.31,
9,9,9,Công ty Cổ phần Đầu tư Sài Gòn VRG,"Lô TT2-1, đường D4, KCN Đông Nam, xã Hoà Phú, huyện Cù Chi, TP. Hồ Chí Minh","19,61%","25,50%","Kinh doanh bất động sản, quyền sử dụng đất thuộc chủ sở hữu, chủ sử dụng hoặc đi thuê",,,0.1961,0.255,
10,10,10,Công ty Cổ phần Cao su Thành phố Hồ Chí Minh,"Số 636 đường Võ Văn Kiệt, phường 1, quận 5, TP. Hồ Chí Minh","28,40%","28,40%","Khai hoang, trồng mới, chăm sóc, khai thác, chế biến và mua bán các sản phẩm từ cây cao su; sản xuất mua bán, chế biến nông lâm sản xuất khẩu",,,0.284,0.284,
11,11,11,Công ty Cổ phần Xây dựng - Địa ốc Cao su,"402 Nguyễn Chí Thanh, Phường 6, Quận 10, TP. Hồ Chí Minh","25,50%","25,50%","Xây dựng các công trình công nghiệp, dân dụng và trang trí nội thất; thi công đường cấp phối, thẩm nhập nhựa; thi công công trình thủy lợi phục vụ ngành cao su và nông nghiệp",,,0.255,0.255,
12,12,12,Công ty Cổ phần Cao su Bến Thành,Lô B3 -1 KCN Tây Bắc Cù Chi - TP. Hồ Chí Minh,"48,85%","48,85%","Sản xuất và mua bán sản phẩm cao su; Băng tải, dây curroie, cao su nguyên liệu, sản phẩm cao su kỹ thuật",,,0.4885,0.4885,
13,13,13,Công ty Cổ phần Xây dựng Cao su Đồng Nai,"Đường số 1, áp Trung Tâm, xã Xuân Lập, thị xã Long Khánh, tỉnh Đồng Nai","35,88%","41,50%","Xây dựng công trình dân dụng, công nghiệp, giao thông, thuỷ lợi; Sản xuất vật liệu xây dựng; Bêtông tươi, bêtông nhựa nóng, ống công, cấu kiện bề tông đúc sẵn; Trồng, khai thác, chế biến và mua bán sản phẩm cây nông nghiệp và công nghiệp",,,0.3588,0.415,
