row_label_raw,row_label_full,"06. Thuế và các khoản phải thu, phải nộp Nhà nước",Cuối năm,Số phải nộp trong năm,Số đã thực nộp trong năm,Đầu năm,numeric__Cuối năm,numeric__Số phải nộp trong năm,numeric__Số đã thực nộp trong năm,numeric__Đầu năm
a. Phải nộp,a. Phải nộp,a. Phải nộp,470.233.563.222,2.078.485.414.586,1.889.719.786.974,281.467.935.610,470233563222.0,2078485414586.0,1889719786974.0,281467935610.0
Thuế giá trị gia tăng,Thuế giá trị gia tăng,Thuế giá trị gia tăng,71.126.825.577,417.982.564.673,398.366.632.721,51.510.893.625,71126825577.0,417982564673.0,398366632721.0,51510893625.0
Thuế giá trị gia tăng hàng NK,Thuế giá trị gia tăng hàng NK,Thuế giá trị gia tăng hàng NK,0,79.906.775.428,79.906.775.428,0,0.0,79906775428.0,79906775428.0,0.0
Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,Thuế tiêu thụ đặc biệt,921.592,27.646.500,31.286.361,4.561.453,921592.0,27646500.0,31286361.0,4561453.0
"Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu","Thuế xuất, nhập khẩu",0,46.089.541.046,46.089.541.046,0,0.0,46089541046.0,46089541046.0,0.0
Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,Thuế thu nhập doanh nghiệp,153.488.985.373,544.447.864.216,523.412.648.488,132.453.769.645,153488985373.0,544447864216.0,523412648488.0,132453769645.0
Thuế tài nguyên,Thuế tài nguyên,Thuế tài nguyên,2.415.343.283,24.699.476.383,25.601.922.095,3.317.788.995,2415343283.0,24699476383.0,25601922095.0,3317788995.0
