row_label_raw,row_label_full,275.182.206,0,numeric__0
35.740.928.573,35.740.928.573,35.740.928.573,31.471.076.341,31471076341.0
(20.627.491.678),(20.627.491.678),(20.627.491.678),(16.372.858.227),-16372858227.0
0,0,0,(2.931.013),-2931013.0
15.388.619.101,15.388.619.101,15.388.619.101,15.095.287.101,15095287101.0
