row_label_raw,row_label_full,NÔI DUNG,Trang,numeric__Trang
BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,BÁO CÁO CỦA BAN TỔNG GIÁM ĐỐC,2 -- 4,
BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,BÁO CÁO KIỂM TOÁN ĐỘC LẬP,5 -- 6,
BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,BÁO CÁO TÀI CHÍNH HỢP NHẤT ĐÃ ĐƯỢC KIỂM TOÁN,7 -- 83,
Bảng Cần đối kế toán hợp nhất,Bảng Cần đối kế toán hợp nhất,Bảng Cần đối kế toán hợp nhất,7 -- 10,
Báo cáo Kết quả hoạt động kinh doanh hợp nhất,Bảng Cần đối kế toán hợp nhất > Báo cáo Kết quả hoạt động kinh doanh hợp nhất,Báo cáo Kết quả hoạt động kinh doanh hợp nhất,11,11.0
Báo cáo Lưu chuyển tiền tệ hợp nhất,Báo cáo Lưu chuyển tiền tệ hợp nhất,Báo cáo Lưu chuyển tiền tệ hợp nhất,12 -- 13,
Bàn Thuyết minh Báo cáo tài chính hợp nhất,Bàn Thuyết minh Báo cáo tài chính hợp nhất,Bàn Thuyết minh Báo cáo tài chính hợp nhất,14 -- 83,
