row_label_raw,row_label_full,Mã số,Tên khoản mục,Số sau điều chỉnh,numeric__Tên khoản mục,numeric__Số sau điều chỉnh
BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT,,
155,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 155,155,5. Tài sản ngắn hạn khác,0,,0.0
200,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 200,200,B. TÀI SẢN DÀI HẠN,46.264.344.779.899,,46264344779899.0
210,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 210,210,I. Các khoản phải thu dài hạn,710.058.581.105,,710058581105.0
211,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 211,211,1. Phải thu dài hạn của khách hàng,0,,0.0
212,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 212,212,2. Trả trước cho người bán dài hạn,0,,0.0
213,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 213,213,3. Vốn kinh doanh ở đơn vị trực thuộc,0,,0.0
214,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 214,214,4. Phải thu nội bộ dài hạn,0,,0.0
215,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 215,215,5. Phải thu về cho vay dài hạn,901.372.293.467,,901372293467.0
216,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 216,216,6. Phải thu dài hạn khác,268.857.707.496,,268857707496.0
219,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 219,219,7. Dự phòng phải thu dài hạn khó đòi,(460.171.419.858),,-460171419858.0
220,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 220,220,II . Tài sản cố định,12.925.553.006.993,,12925553006993.0
221,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 221,221,1. Tài sản cố định hữu hình,12.721.236.712.971,,12721236712971.0
222,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 222,222,- Nguyên giá,21.057.821.790.361,,21057821790361.0
223,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 223,223,- Giá trị hao mòn luỹ kế,(8.336.585.077.390),,-8336585077390.0
224,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 224,224,2. Tài sản cố định thuê tài chính,0,,0.0
225,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 225,225,- Nguyên giá,0,,0.0
226,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 226,226,- Giá trị hao mòn luỹ kế,0,,0.0
227,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 227,227,3. Tài sản cố định vô hình,204.316.294.022,,204316294022.0
228,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 228,228,- Nguyên giá,239.097.377.919,,239097377919.0
229,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 229,229,- Giá trị hao mòn luỹ kế,(34.781.083.897),,-34781083897.0
,,,,0,,0.0
230,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 230,230,III. Bất động sản đầu tư,710.312.419.564,,710312419564.0
231,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 231,231,- Nguyên giá,902.903.714.442,,902903714442.0
232,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 232,232,- Giá trị hao mòn luỹ kế,(192.591.294.878),,-192591294878.0
240,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 240,240,IV. Tài sản dở dang dài hạn,28.378.008.219.883,,28378008219883.0
241,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 241,241,"1. Chi phí sản xuất, kinh doanh dở dang dài hạn",0,,0.0
242,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 242,242,2. Chi phí xây dựng cơ bản dở dang,28.378.008.219.883,,28378008219883.0
250,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 250,250,V. Đầu tư tài chính dài hạn,2.913.775.919.356,,2913775919356.0
251,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 251,251,1. Đầu tư vào công ty con,0,,0.0
252,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 252,252,"2. Đầu tư vào công ty liên doanh, liên kết",1.788.277.808.159,,1788277808159.0
253,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 253,253,3. Đầu tư góp vốn vào đơn vị khác,715.219.423.059,,715219423059.0
254,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 254,254,4. Dự phòng đầu tư tài chính dài hạn,(44.704.066.628),,-44704066628.0
255,BẢNG CẦN ĐỒI KẾ TOẠN HỢP NHẤT > 255,255,5. Đầu tư nắm giữ đến ngày đáo hạn,454.982.754.766,,454982754766.0
