row_label_raw,row_label_full,Chi phí nhân viên,497.359.029.135,533.951.727.673,numeric__497.359.029.135,numeric__533.951.727.673
Chi phí vật liệu,Chi phí vật liệu,Chi phí vật liệu,32.759.411.759,43.904.316.115,32759411759.0,43904316115.0
"Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng","Chi phí dụng cụ, đồ dùng",11.602.868.114,15.791.662.338,11602868114.0,15791662338.0
Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,Chi phí khấu hao TSCĐ,85.034.771.547,73.380.680.815,85034771547.0,73380680815.0
"Thuế, phí và lệ phí","Thuế, phí và lệ phí","Thuế, phí và lệ phí",24.195.966.479,13.648.302.643,24195966479.0,13648302643.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,117.403.263.648,74.214.909.315,117403263648.0,74214909315.0
