row_label_raw,row_label_full,ngày đáo hạn,Giá gốc,Giá trị ghi sổ,Giá gốc_1,Giá trị ghi sổ_1,numeric__Giá gốc,numeric__Giá trị ghi sổ,numeric__Giá gốc_1,numeric__Giá trị ghi sổ_1
+ Ngắn hạn,+ Ngắn hạn,+ Ngắn hạn,2.463.777.614.842,2.463.777.614.842,2.218.229.664.457,2.218.229.664.457,2463777614842.0,2463777614842.0,2218229664457.0,2218229664457.0
- Tiền gửi có kỳ hạn từ trên 3 tháng đến dưới 1 năm,- Tiền gửi có kỳ hạn từ trên 3 tháng đến dưới 1 năm,- Tiền gửi có kỳ hạn từ trên 3 tháng đến dưới 1 năm,2.462.777.614.842,2.462.777.614.842,2.218.229.664.457,2.218.229.664.457,2462777614842.0,2462777614842.0,2218229664457.0,2218229664457.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,1.000.000.000,1.000.000.000,0,0,1000000000.0,1000000000.0,0.0,0.0
- Các khoản đầu tư khác,- Các khoản đầu tư khác,- Các khoản đầu tư khác,0,0,0,0,0.0,0.0,0.0,0.0
+ Dài hạn,+ Dài hạn,+ Dài hạn,411.900.000.000,411.900.000.000,454.982.754.766,454.982.754.766,411900000000.0,411900000000.0,454982754766.0,454982754766.0
- Tiền gửi có kỳ hạn từ trên 1 năm,- Tiền gửi có kỳ hạn từ trên 1 năm,- Tiền gửi có kỳ hạn từ trên 1 năm,411.900.000.000,411.900.000.000,373.200.000.000,373.200.000.000,411900000000.0,411900000000.0,373200000000.0,373200000000.0
- Trái phiếu,- Trái phiếu,- Trái phiếu,0,0,1.000.000.000,1.000.000.000,0.0,0.0,1000000000.0,1000000000.0
- Các khoản đầu tư khác,- Các khoản đầu tư khác,- Các khoản đầu tư khác,0,0,80.782.754.766,80.782.754.766,0.0,0.0,80782754766.0,80782754766.0
