row_label_raw,row_label_full,Tại ngày đầu năm,Từ 01 năm trở xuống,Trên 01 năm đến 05 năm,Trên 05 năm,Tổng cộng,numeric__Từ 01 năm trở xuống,numeric__Trên 01 năm đến 05 năm,numeric__Trên 05 năm,numeric__Tổng cộng
Tiền và tương đương tiền,Tiền và tương đương tiền,Tiền và tương đương tiền,6.832.590.357.344,,,6.832.590.357.344,6832590357344.0,,,6832590357344.0
"Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác","Phải thu khách hàng, phải thu khác",1.367.613.317.485,268.857.707.496,,1.636.471.024.981,1367613317485.0,268857707496.0,,1636471024981.0
Các khoản cho vay,Các khoản cho vay,Các khoản cho vay,1.031.637.167.721,441.200.873.609,,1.472.838.041.330,1031637167721.0,441200873609.0,,1472838041330.0
Đầu tư ngắn hạn,Đầu tư ngắn hạn,Đầu tư ngắn hạn,2.268.274.975.493,,,2.268.274.975.493,2268274975493.0,,,2268274975493.0
Đầu tư dài hạn,Đầu tư dài hạn,Đầu tư dài hạn,,454.982.754.766,2.458.793.164.590,2.913.775.919.356,,454982754766.0,2458793164590.0,2913775919356.0
Cộng,Cộng,Cộng,11.500.115.818.043,1.165.041.335.871,2.458.793.164.590,15.123.950.318.504,11500115818043.0,1165041335871.0,2458793164590.0,15123950318504.0
