row_label_raw,row_label_full,NGUỒN VỐN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
1,1,1,2,3,4,5,2.0,3.0,4.0,5.0
C - NỘ PHẢI TRẢ,C - NỘ PHẢI TRẢ,C - NỘ PHẢI TRẢ,300,,23.370.511.768.799,21.219.611.571.620,300.0,,23370511768799.0,21219611571620.0
I. Nợ ngắn hạn,I. Nợ ngắn hạn,I. Nợ ngắn hạn,310,,10.054.945.288.674,10.294.270.934.714,310.0,,10054945288674.0,10294270934714.0
1. Phải trả người bán ngắn hạn,1. Phải trả người bán ngắn hạn,1. Phải trả người bán ngắn hạn,311,,877.212.302.909,968.557.556.532,311.0,,877212302909.0,968557556532.0
2. Người mua trả tiền trước ngắn hạn,2. Người mua trả tiền trước ngắn hạn,2. Người mua trả tiền trước ngắn hạn,312,,355.517.474.997,442.189.241.159,312.0,,355517474997.0,442189241159.0
3. Thuế và các khoản phải nộp Nhà nước,3. Thuế và các khoản phải nộp Nhà nước,3. Thuế và các khoản phải nộp Nhà nước,313,V.06,470.233.563.222,281.467.935.610,313.0,,470233563222.0,281467935610.0
4. Phải trả người lao động,4. Phải trả người lao động,4. Phải trả người lao động,314,,1.394.257.791.113,1.837.875.008.909,314.0,,1394257791113.0,1837875008909.0
5. Chi phí phải trả ngắn hạn,5. Chi phí phải trả ngắn hạn,5. Chi phí phải trả ngắn hạn,315,V.12,198.275.227.781,310.152.126.503,315.0,,198275227781.0,310152126503.0
6. Phải trả nội bộ ngắn hạn,6. Phải trả nội bộ ngắn hạn,6. Phải trả nội bộ ngắn hạn,316,,0,0,316.0,,0.0,0.0
7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,7. Phải trả theo tiến độ kế hoạch hợp đồng xây dựng,317,,0,0,317.0,,0.0,0.0
8. Doanh thu chưa thực hiện ngắn hạn,8. Doanh thu chưa thực hiện ngắn hạn,8. Doanh thu chưa thực hiện ngắn hạn,318,V.13,22.177.055.843,0,318.0,,22177055843.0,0.0
9. Phải trả ngắn hạn khác,9. Phải trả ngắn hạn khác,9. Phải trả ngắn hạn khác,319,V.14,1.220.357.687.517,799.316.897.124,319.0,,1220357687517.0,799316897124.0
10. Vay và nợ thuê tài chính ngắn hạn,10. Vay và nợ thuê tài chính ngắn hạn,10. Vay và nợ thuê tài chính ngắn hạn,320,V.15,3.308.723.451.221,3.236.347.077.981,320.0,,3308723451221.0,3236347077981.0
11. Dự phòng phải trả ngắn hạn,11. Dự phòng phải trả ngắn hạn,11. Dự phòng phải trả ngắn hạn,321,,1.462.123.010,1.375.030.044,321.0,,1462123010.0,1375030044.0
"12. Quỹ khen thưởng, phúc lợi","12. Quỹ khen thưởng, phúc lợi","12. Quỹ khen thưởng, phúc lợi",322,,2.206.728.611.061,2.416.990.060.852,322.0,,2206728611061.0,2416990060852.0
13. Quỹ bình ổn giá,13. Quỹ bình ổn giá,13. Quỹ bình ổn giá,323,,0,0,323.0,,0.0,0.0
"14. Giao dịch mua, bán lại trái phiếu Chính phủ","14. Giao dịch mua, bán lại trái phiếu Chính phủ","14. Giao dịch mua, bán lại trái phiếu Chính phủ",324,,0,0,324.0,,0.0,0.0
II. Nợ dài hạn,II. Nợ dài hạn,II. Nợ dài hạn,330,,13.315.566.480.125,10.925.340.636.906,330.0,,13315566480125.0,10925340636906.0
1. Phải trả người bán dài hạn,1. Phải trả người bán dài hạn,1. Phải trả người bán dài hạn,331,,10.201.569.303,117.522.000,331.0,,10201569303.0,117522000.0
