row_label_raw,row_label_full,col_0,2019VND,2018VND,numeric__2019VND,numeric__2018VND
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,32.604.447.031,44.851.308.819,32604447031.0,44851308819.0
Tăng trong năm,Tăng trong năm,Tăng trong năm,21.046.827.880,7.735.848.613,21046827880.0,7735848613.0
Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,Chuyển sang bất động sản đầu tư,(24.078.690.559),(19.950.342.401),-24078690559.0,-19950342401.0
Chuyển sang từ chi phí sản xuất kinh doanh dở dang –Bất động sản đầu tư đang xây dựng,Chuyển sang từ chi phí sản xuất kinh doanh dở dang –Bất động sản đầu tư đang xây dựng,Chuyển sang từ chi phí sản xuất kinh doanh dở dang –Bất động sản đầu tư đang xây dựng,2.546.851.760,-,2546851760.0,
Xóa số,Xóa số,Xóa số,(848.836.790),(32.368.000),-848836790.0,-32368000.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,31.270.599.322,32.604.447.031,31270599322.0,32604447031.0
Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,Các công trình xây dựng cơ bản dở dang lớn như sau:,,
,,,31/12/2019VND,1/1/2019VND,,
"Giai đoạn 2 – Dự án Khách sạn IBIS số 2 Hồng Hà,TP Hồ Chí Minh","Các công trình xây dựng cơ bản dở dang lớn như sau: > Giai đoạn 2 – Dự án Khách sạn IBIS số 2 Hồng Hà,TP Hồ Chí Minh","Giai đoạn 2 – Dự án Khách sạn IBIS số 2 Hồng Hà,TP Hồ Chí Minh",-,29.066.767.973,,29066767973.0
"Dự án 34 Cầu Diễn, Nam Từ Liêm, Hà Nội","Các công trình xây dựng cơ bản dở dang lớn như sau: > Dự án 34 Cầu Diễn, Nam Từ Liêm, Hà Nội","Dự án 34 Cầu Diễn, Nam Từ Liêm, Hà Nội",1.991.392.914,1.991.392.914,1991392914.0,1991392914.0
"Dự án 186 Hoàng Sâm, Cầu Giấy, Hà Nội","Các công trình xây dựng cơ bản dở dang lớn như sau: > Dự án 186 Hoàng Sâm, Cầu Giấy, Hà Nội","Dự án 186 Hoàng Sâm, Cầu Giấy, Hà Nội",7.497.816.680,1.546.286.144,7497816680.0,1546286144.0
Các dự án năng lượng,Các công trình xây dựng cơ bản dở dang lớn như sau: > Các dự án năng lượng,Các dự án năng lượng,21.701.565.455,-,21701565455.0,
Khác,Các công trình xây dựng cơ bản dở dang lớn như sau: > Khác,Khác,79.824.273,-,79824273.0,
,,,31.270.599.322,32.604.447.031,31270599322.0,32604447031.0
