row_label_raw,row_label_full,col_0,2019,2019_1,2018,2018_1,numeric__2019,numeric__2019_1,numeric__2018,numeric__2018_1
,,,Số cổ phiếu,VND,Số cổ phiếu,VND,,,,
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,94.919.409,949.194.090.000,75.936.902,759.369.020.000,94919409.0,949194090000.0,75936902.0,759369020000.0
Phát hành cổ phiếu,Phát hành cổ phiếu,Phát hành cổ phiếu,-,-,18.983.956,189.839.560.000,,,18983956.0,189839560000.0
Cổ phiếu quỹ mua lại trong năm,Cổ phiếu quỹ mua lại trong năm,Cổ phiếu quỹ mua lại trong năm,-,-,(1.449),(14.490.000),,,-1449.0,-14490000.0
Trả cổ tức bằng cổ phiếu,Trả cổ tức bằng cổ phiếu,Trả cổ tức bằng cổ phiếu,23.729.253,237.292.530.000,-,-,23729253.0,237292530000.0,,
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,118.648.662,1.186.486.620.000,94.919.409,949.194.090.000,118648662.0,1186486620000.0,94919409.0,949194090000.0
