row_label_raw,row_label_full,col_0,31/12/2019VND,1/1/2019VND,numeric__31/12/2019VND,numeric__1/1/2019VND
Các công ty con và công ty liên kết (*),Các công ty con và công ty liên kết (*),Các công ty con và công ty liên kết (*),Các công ty con và công ty liên kết (*),Các công ty con và công ty liên kết (*),,
Công ty Cổ phần Hà Đô - 756 Sài Gòn,Các công ty con và công ty liên kết (*) > Công ty Cổ phần Hà Đô - 756 Sài Gòn,Công ty Cổ phần Hà Đô - 756 Sài Gòn,9.096.352.249,14.129.652.120,9096352249.0,14129652120.0
Công ty Cổ phần Hà Đô 45,Các công ty con và công ty liên kết (*) > Công ty Cổ phần Hà Đô 45,Công ty Cổ phần Hà Đô 45,4.609.939.646,5.139.119.307,4609939646.0,5139119307.0
Công ty TNHH MTV Đầu tư Quốc tế Hà Đô,Các công ty con và công ty liên kết (*) > Công ty TNHH MTV Đầu tư Quốc tế Hà Đô,Công ty TNHH MTV Đầu tư Quốc tế Hà Đô,5.092.465.008,3.726.739.970,5092465008.0,3726739970.0
Công ty Cổ phần Cơ điện Xây dựng,Công ty Cổ phần Cơ điện Xây dựng,Công ty Cổ phần Cơ điện Xây dựng,Công ty Cổ phần Cơ điện Xây dựng,Công ty Cổ phần Cơ điện Xây dựng,,
Thiết bị Công nghiệp Hà Đô,Công ty Cổ phần Cơ điện Xây dựng > Thiết bị Công nghiệp Hà Đô,Thiết bị Công nghiệp Hà Đô,618.740.822,1.758.888.259,618740822.0,1758888259.0
Công ty TNHH Hà Đô Bình Thuận,Công ty Cổ phần Cơ điện Xây dựng > Công ty TNHH Hà Đô Bình Thuận,Công ty TNHH Hà Đô Bình Thuận,4.879.004.543,1.417.415.618,4879004543.0,1417415618.0
Công ty Cổ phần Za Hưng,Công ty Cổ phần Cơ điện Xây dựng > Công ty Cổ phần Za Hưng,Công ty Cổ phần Za Hưng,1.625.331.634,962.207.290,1625331634.0,962207290.0
Công ty Cổ phần Hà Đô 1,Công ty Cổ phần Cơ điện Xây dựng > Công ty Cổ phần Hà Đô 1,Công ty Cổ phần Hà Đô 1,2.572.893.707,860.652.976,2572893707.0,860652976.0
Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside,Công ty Cổ phần Cơ điện Xây dựng > Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside,Công ty Cổ phần Đầu tư Bất động sản Bình An Riverside,4.853.116.669,521.400.000,4853116669.0,521400000.0
Công ty Cổ phần Năng lượng Agrita - Quảng Nam,Công ty Cổ phần Cơ điện Xây dựng > Công ty Cổ phần Năng lượng Agrita - Quảng Nam,Công ty Cổ phần Năng lượng Agrita - Quảng Nam,1.483.320.406,-,1483320406.0,
Các công ty con khác,Công ty Cổ phần Cơ điện Xây dựng > Các công ty con khác,Các công ty con khác,1.470.222.026,691.871.422,1470222026.0,691871422.0
Các bên khác,Các bên khác,Các bên khác,Các bên khác,Các bên khác,,
Các khách hàng mua nhà Dự án chung cư Quận 12,Các bên khác > Các khách hàng mua nhà Dự án chung cư Quận 12,Các khách hàng mua nhà Dự án chung cư Quận 12,12.298.665.726,44.216.985.044,12298665726.0,44216985044.0
Các khách hàng mua nhà Khu biệt thư Sư Vạn Hạnh (**),Các bên khác > Các khách hàng mua nhà Khu biệt thư Sư Vạn Hạnh (**),Các khách hàng mua nhà Khu biệt thư Sư Vạn Hạnh (**),23.276.227.600,24.444.972.600,23276227600.0,24444972600.0
Các khách hàng mua nhà chung cư Dự án,Các khách hàng mua nhà chung cư Dự án,Các khách hàng mua nhà chung cư Dự án,Các khách hàng mua nhà chung cư Dự án,Các khách hàng mua nhà chung cư Dự án,,
"Nguyễn Văn Công - Quận Gò Váp, TP. Hồ Chí Minh","Các khách hàng mua nhà chung cư Dự án > Nguyễn Văn Công - Quận Gò Váp, TP. Hồ Chí Minh","Nguyễn Văn Công - Quận Gò Váp, TP. Hồ Chí Minh",4.265.049.921,8.617.758.095,4265049921.0,8617758095.0
Các khách hàng mua nhà Dự án chung cư CC1 Dịch Vọng,Các khách hàng mua nhà chung cư Dự án > Các khách hàng mua nhà Dự án chung cư CC1 Dịch Vọng,Các khách hàng mua nhà Dự án chung cư CC1 Dịch Vọng,1.268.674.974,1.929.571.974,1268674974.0,1929571974.0
Các khách hàng khác,Các khách hàng mua nhà chung cư Dự án > Các khách hàng khác,Các khách hàng khác,15.439.095.778,16.369.560.394,15439095778.0,16369560394.0
,,,92.849.100.709,124.786.795.069,92849100709.0,124786795069.0
