row_label_raw,row_label_full,col_0,Mã số,2019 VND,2018 VND,numeric__Mã số,numeric__2019 VND,numeric__2018 VND
Biến động các khoản phải trả và nợ phải trả khác,Điều chỉnh cho các khoản > Biến động các khoản phải trả và nợ phải trả khác,Biến động các khoản phải trả và nợ phải trả khác,11,(46.463.266.266),(12.620.533.401),11.0,-46463266266.0,-12620533401.0
Biến động chi phí trả trước,Điều chỉnh cho các khoản > Biến động chi phí trả trước,Biến động chi phí trả trước,12,2.524.268.810,2.146.246.770,12.0,2524268810.0,2146246770.0
Biến động chứng khoán kinh doanh,Điều chỉnh cho các khoản > Biến động chứng khoán kinh doanh,Biến động chứng khoán kinh doanh,13,(207.589.372.832),-,13.0,-207589372832.0,
,,,,(200.530.505.939),(19.410.113.108),,-200530505939.0,-19410113108.0
Tiền lãi vay đã trả,Điều chỉnh cho các khoản > Tiền lãi vay đã trả,Tiền lãi vay đã trả,14,(52.726.713.735),(50.331.560.892),14.0,-52726713735.0,-50331560892.0
Thuế thu nhập doanh nghiệp đã nộp,Điều chỉnh cho các khoản > Thuế thu nhập doanh nghiệp đã nộp,Thuế thu nhập doanh nghiệp đã nộp,15,(8.638.126.184),(23.142.813.058),15.0,-8638126184.0,-23142813058.0
Tiền thu khác từ hoạt động kinh doanh,Điều chỉnh cho các khoản > Tiền thu khác từ hoạt động kinh doanh,Tiền thu khác từ hoạt động kinh doanh,16,-,8.000.000,16.0,,8000000.0
Tiền chi khác cho hoạt động kinh doanh,Điều chỉnh cho các khoản > Tiền chi khác cho hoạt động kinh doanh,Tiền chi khác cho hoạt động kinh doanh,17,(2.036.317.693),(1.480.730.481),17.0,-2036317693.0,-1480730481.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh,Điều chỉnh cho các khoản > Lưu chuyển tiền thuần từ hoạt động kinh doanh,Lưu chuyển tiền thuần từ hoạt động kinh doanh,20,(263.931.663.551),(94.357.217.539),20.0,-263931663551.0,-94357217539.0
LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ,,,
Tiền chi mua sắm tài sản cố địnhvà tài sản dài hạn khác,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi mua sắm tài sản cố địnhvà tài sản dài hạn khác,Tiền chi mua sắm tài sản cố địnhvà tài sản dài hạn khác,21,(23.019.826.062),(11.793.904.487),21.0,-23019826062.0,-11793904487.0
"Tiền chi cho vay, mua các công cụ nợ của các đơn vị khác","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi cho vay, mua các công cụ nợ của các đơn vị khác","Tiền chi cho vay, mua các công cụ nợ của các đơn vị khác",23,(384.425.966.000),(135.604.797.955),23.0,-384425966000.0,-135604797955.0
"Tiền thu hồi cho vay, bán lại các công cụ nợ của các đơn vị khác","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi cho vay, bán lại các công cụ nợ của các đơn vị khác","Tiền thu hồi cho vay, bán lại các công cụ nợ của các đơn vị khác",24,444.134.599.279,98.120.103.955,24.0,444134599279.0,98120103955.0
Tiền chi đầu tư góp vốn vào các đơn vị khác,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền chi đầu tư góp vốn vào các đơn vị khác,Tiền chi đầu tư góp vốn vào các đơn vị khác,25,(1.421.761.369.707),(717.490.175.599),25.0,-1421761369707.0,-717490175599.0
Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,Tiền thu hồi đầu tư góp vốn vào các đơn vị khác,26,-,56.574.320.457,26.0,,56574320457.0
"Tiền thu lãi tiền gửi, cho vay và cổ tức","LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Tiền thu lãi tiền gửi, cho vay và cổ tức","Tiền thu lãi tiền gửi, cho vay và cổ tức",27,363.352.014.182,304.214.248.882,27.0,363352014182.0,304214248882.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,LUU CHUYÊN TIÊN TỪ HOẠT ĐỘNG ĐẦU TƯ > Lưu chuyển tiền thuần từ hoạt động đầu tư,Lưu chuyển tiền thuần từ hoạt động đầu tư,30,(1.021.720.548.308),(405.980.204.747),30.0,-1021720548308.0,-405980204747.0
