row_label_raw,row_label_full,col_0,Mã số,Thuyết minh,2019 VND,2018 VND,numeric__Mã số,numeric__Thuyết minh,numeric__2019 VND,numeric__2018 VND
Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,01,27,352.549.073.286,426.501.273.388,1.0,27.0,352549073286.0,426501273388.0
Giá vốn hàng bán,Giá vốn hàng bán,Giá vốn hàng bán,11,28,173.429.756.001,284.945.623.404,11.0,28.0,173429756001.0,284945623404.0
Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),Lợi nhuận gộp (20 = 01 - 11),20,,179.119.317.285,141.555.649.984,20.0,,179119317285.0,141555649984.0
Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,Doanh thu hoạt động tài chính,21,29,784.128.307.673,377.961.440.055,21.0,29.0,784128307673.0,377961440055.0
Chi phí tài chính,Chi phí tài chính,Chi phí tài chính,22,30,170.813.426.515,62.949.087.760,22.0,30.0,170813426515.0,62949087760.0
Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,Trong đó: Chi phí lãi vay,23,,146.671.397.403,56.583.732.735,23.0,,146671397403.0,56583732735.0
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,25,,4.539.545.522,3.518.932.540,25.0,,4539545522.0,3518932540.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,26,31,96.798.057.501,98.917.930.605,26.0,31.0,96798057501.0,98917930605.0
Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},Lợi nhuận thuần từ hoạt động kinh doanh {30 = 20 + (21 - 22) - (25 + 26)},30,,691.096.595.420,354.131.139.134,30.0,,691096595420.0,354131139134.0
Thu nhập khác,Thu nhập khác,Thu nhập khác,31,,9.039.981.802,5.611.416.852,31.0,,9039981802.0,5611416852.0
Chi phí khác,Chi phí khác,Chi phí khác,32,,5.371.296.521,3.591.185.602,32.0,,5371296521.0,3591185602.0
Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),Kết quả từ hoạt động khác (40 = 31 - 32),40,,3.668.685.281,2.020.231.250,40.0,,3668685281.0,2020231250.0
Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),Lợi nhuận kế toán trước thuế (50 = 30 + 40),50,,694.765.280.701,356.151.370.384,50.0,,694765280701.0,356151370384.0
Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,Chi phí thuế TNDN hiện hành,51,33,7.801.120.100,3.511.716.729,51.0,33.0,7801120100.0,3511716729.0
Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),Lợi nhuận sau thuế TNDN (60 = 50 - 51),60,,686.964.160.601,352.639.653.655,60.0,,686964160601.0,352639653655.0
