row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
Công ty TNHH Hỗn hợp Dịch Vọng,Công ty TNHH Hỗn hợp Dịch Vọng,Công ty TNHH Hỗn hợp Dịch Vọng,Công ty TNHH Hỗn hợp Dịch Vọng,Công ty TNHH Hỗn hợp Dịch Vọng,,
Góp vốn vào công ty liên quan,Công ty TNHH Hỗn hợp Dịch Vọng > Góp vốn vào công ty liên quan,Góp vốn vào công ty liên quan,-,120.000.000,,120000000.0
Công ty Cổ phần Đầu tư IP Việt Nam,Công ty Cổ phần Đầu tư IP Việt Nam,Công ty Cổ phần Đầu tư IP Việt Nam,Công ty Cổ phần Đầu tư IP Việt Nam,Công ty Cổ phần Đầu tư IP Việt Nam,,
Chi phí lãi vay công ty liên quan,Công ty Cổ phần Đầu tư IP Việt Nam > Chi phí lãi vay công ty liên quan,Chi phí lãi vay công ty liên quan,4.536.575.342,2.993.259.132,4536575342.0,2993259132.0
Công ty Cổ phần Đầu tư An Lạc,Công ty Cổ phần Đầu tư An Lạc,Công ty Cổ phần Đầu tư An Lạc,Công ty Cổ phần Đầu tư An Lạc,Công ty Cổ phần Đầu tư An Lạc,,
Cổ tức được chia từ công ty liên quan,Công ty Cổ phần Đầu tư An Lạc > Cổ tức được chia từ công ty liên quan,Cổ tức được chia từ công ty liên quan,-,380.318.000,,380318000.0
Thu nhập lãi vay từ công ty liên quan,Công ty Cổ phần Đầu tư An Lạc > Thu nhập lãi vay từ công ty liên quan,Thu nhập lãi vay từ công ty liên quan,-,2.954.383.562,,2954383562.0
Thu hồi tiền cho vay từ công ty liên quan,Công ty Cổ phần Đầu tư An Lạc > Thu hồi tiền cho vay từ công ty liên quan,Thu hồi tiền cho vay từ công ty liên quan,-,79.000.000.000,,79000000000.0
Nhận chuyển nhượng cổ phần của một công ty con,Công ty Cổ phần Đầu tư An Lạc > Nhận chuyển nhượng cổ phần của một công ty con,Nhận chuyển nhượng cổ phần của một công ty con,1.040.000.000,-,1040000000.0,
"Thành viên Ban Giám đốc, Ban Kiểm soát (đến ngày 18/4/2019) và Ủy ban Kiểm toán (từ ngày 18/4/2019)","Thành viên Ban Giám đốc, Ban Kiểm soát (đến ngày 18/4/2019) và Ủy ban Kiểm toán (từ ngày 18/4/2019)","Thành viên Ban Giám đốc, Ban Kiểm soát (đến ngày 18/4/2019) và Ủy ban Kiểm toán (từ ngày 18/4/2019)","Thành viên Ban Giám đốc, Ban Kiểm soát (đến ngày 18/4/2019) và Ủy ban Kiểm toán (từ ngày 18/4/2019)","Thành viên Ban Giám đốc, Ban Kiểm soát (đến ngày 18/4/2019) và Ủy ban Kiểm toán (từ ngày 18/4/2019)",,
Lương và phụ cấp,"Thành viên Ban Giám đốc, Ban Kiểm soát (đến ngày 18/4/2019) và Ủy ban Kiểm toán (từ ngày 18/4/2019) > Lương và phụ cấp",Lương và phụ cấp,6.437.890.811,5.663.237.826,6437890811.0,5663237826.0
"Nhận từ quỹ khen thưởng, phúc lợi","Thành viên Ban Giám đốc, Ban Kiểm soát (đến ngày 18/4/2019) và Ủy ban Kiểm toán (từ ngày 18/4/2019) > Nhận từ quỹ khen thưởng, phúc lợi","Nhận từ quỹ khen thưởng, phúc lợi",6.000.000,5.000.000,6000000.0,5000000.0
