row_label_raw,row_label_full,CHỈ TIÊU > Số dư tại ngày 01/01/2023 > - Lỗ trong năm > Số dư tại ngày 31/12/2023 > Số dư tại ngày 01/01/2024 > - Tăng vốn trong năm (*) > - Lỗ trong năm,Vốn góp chủ sở hữu > 5.601.555 > - > 5.601.555 > 6.178.293 > -,Thặng dư vốn cổ phần > - > (216) > -,Cổ phiếu quỹ > (29.644) > - > (29.644) > -,Chênh lệch tỷ giá hối đoái > -,Quỹ khác > 29.644 > - > 29.644 > -,Quỹ đầu tư phát triển > 1.105 > - > 1.105 > -,Quỹ dự phòng tài chính > 78.998 > - > 78.998 > -,Quỹ dự trữ bổ sung vốn điều lệ > 47.769 > - > 47.769 > -,Lợi nhuận chưa phân phối > 34.801 > (669.556) > (634.755) > - > (5.128.938),Tổng > 5.764.228 > (669.556) > 5.094.672 > 6.178.077 > (5.128.938),numeric__Vốn góp chủ sở hữu > 5.601.555 > - > 5.601.555 > 6.178.293 > -,numeric__Thặng dư vốn cổ phần > - > (216) > -,numeric__Cổ phiếu quỹ > (29.644) > - > (29.644) > -,numeric__Chênh lệch tỷ giá hối đoái > -,numeric__Quỹ khác > 29.644 > - > 29.644 > -,numeric__Quỹ đầu tư phát triển > 1.105 > - > 1.105 > -,numeric__Quỹ dự phòng tài chính > 78.998 > - > 78.998 > -,numeric__Quỹ dự trữ bổ sung vốn điều lệ > 47.769 > - > 47.769 > -,numeric__Lợi nhuận chưa phân phối > 34.801 > (669.556) > (634.755) > - > (5.128.938),numeric__Tổng > 5.764.228 > (669.556) > 5.094.672 > 6.178.077 > (5.128.938)
- Sử dụng quỹ,- Sử dụng quỹ,- Sử dụng quỹ,-,-,-,-,-,-,(50.965),-,-,(50.965),,,,,,,-50965.0,,,-50965.0
Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,Số dư tại ngày 31/12/2024,11.779.848,(216),(29.644),-,29.644,1.105,28.033,47.769,(5.763.693),6.092.846,11779848.0,-216.0,-29644.0,,29644.0,1105.0,28033.0,47769.0,-5763693.0,6092846.0
