row_label_raw,row_label_full,6. Chứng khoán đầu tư,31/12/2024,31/12/2023,numeric__31/12/2024,numeric__31/12/2023
6.1 Chứng khoán đầu tư sẵn sàng để bán,6.1 Chứng khoán đầu tư sẵn sàng để bán,6.1 Chứng khoán đầu tư sẵn sàng để bán,6.1 Chứng khoán đầu tư sẵn sàng để bán,6.1 Chứng khoán đầu tư sẵn sàng để bán,,
Chứng khoán Nợ,6.1 Chứng khoán đầu tư sẵn sàng để bán > Chứng khoán Nợ,Chứng khoán Nợ,4.550.275,7.736.856,4550275.0,7736856.0
- Trải phiếu/tín phiếu Chính phủ,6.1 Chứng khoán đầu tư sẵn sàng để bán > - Trải phiếu/tín phiếu Chính phủ,- Trải phiếu/tín phiếu Chính phủ,1.990.275,3.736.856,1990275.0,3736856.0
- Chứng khoán do các TCTD khác trong nước phát hành,6.1 Chứng khoán đầu tư sẵn sàng để bán > - Chứng khoán do các TCTD khác trong nước phát hành,- Chứng khoán do các TCTD khác trong nước phát hành,2.560.000,4.000.000,2560000.0,4000000.0
Cộng,6.1 Chứng khoán đầu tư sẵn sàng để bán > Cộng,Cộng,4.550.275,7.736.856,4550275.0,7736856.0
