row_label_raw,row_label_full,- Chứng khoán Nợ do các TCKT trong nước phát hành (*),14.325.518,5.652.828,numeric__14.325.518,numeric__5.652.828
- Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),- Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),- Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn (i),(157.489),(277.923),-157489.0,-277923.0
Cộng,Cộng,Cộng,14.168.029,5.374.905,14168029.0,5374905.0
Tổng cộng,Tổng cộng,Tổng cộng,18.718.304,13.111.761,18718304.0,13111761.0
