row_label_raw,row_label_full,col_0,Năm nay,Năm trước,numeric__Năm nay,numeric__Năm trước
,,,VND,VND,,
Tập đoàn Đầu khí Việt Nam,Tập đoàn Đầu khí Việt Nam,Tập đoàn Đầu khí Việt Nam,Tập đoàn Đầu khí Việt Nam,Tập đoàn Đầu khí Việt Nam,,
Cổ tức trả Tập đoàn,Tập đoàn Đầu khí Việt Nam > Cổ tức trả Tập đoàn,Cổ tức trả Tập đoàn,233.204.253.000,466.408.506.000,233204253000.0,466408506000.0
Phí sử dụng dịch vụ của Tập đoàn,Tập đoàn Đầu khí Việt Nam > Phí sử dụng dịch vụ của Tập đoàn,Phí sử dụng dịch vụ của Tập đoàn,31.270.942.893,26.603.937.412,31270942893.0,26603937412.0
,,,264.475.195.893,493.012.443.412,264475195893.0,493012443412.0
Bán hàng,Bán hàng,Bán hàng,Bán hàng,Bán hàng,,
Tổng Công ty Dung dịch khoan và Hóa phẩm Đầu khí - CTCP (DMC),Bán hàng > Tổng Công ty Dung dịch khoan và Hóa phẩm Đầu khí - CTCP (DMC),Tổng Công ty Dung dịch khoan và Hóa phẩm Đầu khí - CTCP (DMC),9.913.052.620,27.338.358.430,9913052620.0,27338358430.0
Tổng Công ty Khí Việt Nam - Công ty Cổ phần (PV Gas),Bán hàng > Tổng Công ty Khí Việt Nam - Công ty Cổ phần (PV Gas),Tổng Công ty Khí Việt Nam - Công ty Cổ phần (PV Gas),16.460.101.818,22.207.214.182,16460101818.0,22207214182.0
Công ty TNHH Nhà nước MTV - Tổng công ty Thăm dò Khai thác Đầu khí,Bán hàng > Công ty TNHH Nhà nước MTV - Tổng công ty Thăm dò Khai thác Đầu khí,Công ty TNHH Nhà nước MTV - Tổng công ty Thăm dò Khai thác Đầu khí,52.104.052.400,-,52104052400.0,
Công ty Cổ phần Kinh doanh Khí hóa lòng Miền Bắc,Bán hàng > Công ty Cổ phần Kinh doanh Khí hóa lòng Miền Bắc,Công ty Cổ phần Kinh doanh Khí hóa lòng Miền Bắc,15.253.204.800,14.845.859.687,15253204800.0,14845859687.0
