row_label_raw,row_label_full,Chi phí nhân viên quản lý,147.339.970.519,193.688.864.041,numeric__147.339.970.519,numeric__193.688.864.041
Phí sử dụng dịch vụ của Tập đoàn,Phí sử dụng dịch vụ của Tập đoàn,Phí sử dụng dịch vụ của Tập đoàn,31.270.942.893,26.603.937.412,31270942893.0,26603937412.0
Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,Chi phí khấu hao tài sản cố định,85.123.242.211,87.903.488.249,85123242211.0,87903488249.0
Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệp khác,Các khoản chi phí quản lý doanh nghiệp khác,221.976.138.764,330.481.685.831,221976138764.0,330481685831.0
,,,485.710.294.387,638.677.975.533,485710294387.0,638677975533.0
