row_label_raw,row_label_full,CHỈ TIÊU,CHỈ TIÊU_1,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU_1,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 1.,1.,Tiền thu từ đi vay,33,611.619.415.388,759.439.088.937,,33.0,611619415388.0,759439088937.0
2.,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 2.,2.,Tiền trả nợ gốc vay,34,(33.370.000.000),(130.600.000.000),,34.0,-33370000000.0,-130600000000.0
3.,III. LƯU CHUYÊN TIỀN TỪ HOẠT ĐỘNG TÀI CHÍNH > 3.,3.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(782.524.593.100),(398.368.476.800),,36.0,-782524593100.0,-398368476800.0
,,,Lưu chuyển tiền thuần từ hoạt động tài chính,40,(204.275.177.712),230.470.612.137,,40.0,-204275177712.0,230470612137.0
,,,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,(644.909.291.672),(1.736.679.032.249),,50.0,-644909291672.0,-1736679032249.0
,,,Tiền và tương đương tiền đầu năm,60,2.361.887.855.663,4.098.557.036.080,,60.0,2361887855663.0,4098557036080.0
,,,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,(59.215.375),9.851.832,,61.0,-59215375.0,9851832.0
,,,Tiền và tương đương tiền cuối năm (70=50+60+61),70,1.716.919.348.616,2.361.887.855.663,,70.0,1716919348616.0,2361887855663.0
