row_label_raw,row_label_full,col_0,CHỈ TIÊU,Mã số,Năm nay,Năm trước,numeric__CHỈ TIÊU,numeric__Mã số,numeric__Năm nay,numeric__Năm trước
III.,III.,III.,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,LU'U CHUYÊN TIÊN TỪ HOẠT ĐỘNG TÀI CHÍNH,,,,
1.,III. > 1.,1.,"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",31,79.125.600.000,-,,31.0,79125600000.0,
2.,III. > 2.,2.,Tiền thu từ đi vay,33,7.523.867.195.363,3.631.352.116.329,,33.0,7523867195363.0,3631352116329.0
3.,III. > 3.,3.,Tiền trả nợ gốc vay,34,(4.565.045.788.558),(2.434.703.200.384),,34.0,-4565045788558.0,-2434703200384.0
4.,III. > 4.,4.,"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",36,(1.815.000),(20.498.750),,36.0,-1815000.0,-20498750.0
,,,Lưu chuyển tiền thuần từ hoạt động tài chính,40,3.037.945.191.805,1.196.628.417.195,,40.0,3037945191805.0,1196628417195.0
,,,Lưu chuyển tiền thuần trong năm (50=20+30+40),50,58.423.034.295,(179.343.916.036),,50.0,58423034295.0,-179343916036.0
,,,Tiền đầu năm,60,107.427.184.440,286.767.458.608,,60.0,107427184440.0,286767458608.0
,,,Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,61,226.981.268,3.641.868,,61.0,226981268.0,3641868.0
,,,Tiền cuối năm (70=50+60+61),70,166.077.200.003,107.427.184.440,,70.0,166077200003.0,107427184440.0
