row_label_raw,row_label_full,col_0,Số cuối nămVND,Số đầu nămVND,numeric__Số cuối nămVND,numeric__Số đầu nămVND
a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,a. Ngắn hạn,,
Chi phí trả trước liên quan đến trái phiếu,a. Ngắn hạn > Chi phí trả trước liên quan đến trái phiếu,Chi phí trả trước liên quan đến trái phiếu,3.927.176.315,3.970.811.607,3927176315.0,3970811607.0
Phí bảo lãnh phát hành,a. Ngắn hạn > Phí bảo lãnh phát hành,Phí bảo lãnh phát hành,3.577.777.776,-,3577777776.0,
Chi phí trả trước ngắn hạn khác,a. Ngắn hạn > Chi phí trả trước ngắn hạn khác,Chi phí trả trước ngắn hạn khác,7.786.323.376,2.211.707.595,7786323376.0,2211707595.0
,,,15.291.277.467,6.182.519.202,15291277467.0,6182519202.0
b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,b. Dài hạn,,
Phí cam kết và phí bảo lãnh (i),b. Dài hạn > Phí cam kết và phí bảo lãnh (i),Phí cam kết và phí bảo lãnh (i),19.993.480.353,15.516.953.322,19993480353.0,15516953322.0
Xây dựng hạ tầng và san nền (ii),b. Dài hạn > Xây dựng hạ tầng và san nền (ii),Xây dựng hạ tầng và san nền (ii),8.474.049.028,9.007.672.192,8474049028.0,9007672192.0
Tiền thuê đất trả (ii),b. Dài hạn > Tiền thuê đất trả (ii),Tiền thuê đất trả (ii),5.816.731.032,6.013.665.996,5816731032.0,6013665996.0
Sửa chữa và cải tạo văn phòng,b. Dài hạn > Sửa chữa và cải tạo văn phòng,Sửa chữa và cải tạo văn phòng,1.090.690.251,1.631.161.811,1090690251.0,1631161811.0
"Công cụ, dụng cụ xuất dùng","b. Dài hạn > Công cụ, dụng cụ xuất dùng","Công cụ, dụng cụ xuất dùng",1.044.428.597,388.281.894,1044428597.0,388281894.0
Chi phí trả trước dài hạn khác,b. Dài hạn > Chi phí trả trước dài hạn khác,Chi phí trả trước dài hạn khác,3.423.186.620,2.563.093.110,3423186620.0,2563093110.0
,,,39.842.565.881,35.120.828.325,39842565881.0,35120828325.0
