row_label_raw,row_label_full,col_0,Số cuối năm > Giá gốc,Số cuối năm > Giá trị hợp lý,Số cuối năm > VND Dự phòng,Số đầu năm > Giá gốc,Số đầu năm > Giá trị hợp lý,Số đầu năm > VND Dự phòng,numeric__Số cuối năm > Giá gốc,numeric__Số cuối năm > Giá trị hợp lý,numeric__Số cuối năm > VND Dự phòng,numeric__Số đầu năm > Giá gốc,numeric__Số đầu năm > Giá trị hợp lý,numeric__Số đầu năm > VND Dự phòng
Trái phiếu (i),Trái phiếu (i),Trái phiếu (i),400.000.000.000,(i),-,590.000.000.000,(i),-,400000000000.0,,,590000000000.0,,
Chứng chỉ tiền gửi (i),Chứng chỉ tiền gửi (i),Chứng chỉ tiền gửi (i),-,,-,600.000.000.000,(i),-,,,,600000000000.0,,
Cổ phiếu (ii),Cổ phiếu (ii),Cổ phiếu (ii),4.147.632.976.936,4.616.276.180.550,(23.975.524.800),2.145.241.177.454,2.114.071.789.200,(31.239.176.854),4147632976936.0,4616276180550.0,-23975524800.0,2145241177454.0,2114071789200.0,-31239176854.0
- Cổ phiếu Ngân hàng TMCP Xuất nhập khẩu Việt Nam,- Cổ phiếu Ngân hàng TMCP Xuất nhập khẩu Việt Nam,- Cổ phiếu Ngân hàng TMCP Xuất nhập khẩu Việt Nam,3.297.452.415.944,3.607.639.105.800,-,1.605.754.504.220,1.592.432.212.450,(13.322.291.770),3297452415944.0,3607639105800.0,,1605754504220.0,1592432212450.0,-13322291770.0
- Cổ phiếu Khác,- Cổ phiếu Khác,- Cổ phiếu Khác,850.180.560.992,1.008.637.074.750,(23.975.524.800),539.486.673.234,521.639.576.750,(17.916.885.084),850180560992.0,1008637074750.0,-23975524800.0,539486673234.0,521639576750.0,-17916885084.0
,,,4.547.632.976.936,,(23.975.524.800),3.335.241.177.454,,(31.239.176.854),4547632976936.0,,-23975524800.0,3335241177454.0,,-31239176854.0
