row_label_raw,row_label_full,col_0,TÀI SẢN,Mã số,Thuyết minh,Số cuối năm,Số đầu năm,numeric__TÀI SẢN,numeric__Mã số,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
B.,B.,B.,TÀI SẢN DÀI HẠN,200,,12.698.224.133.419,11.734.882.140.729,,200.0,,12698224133419.0,11734882140729.0
I.,I.,I.,Các khoản phải thu dài hạn,210,,1.059.882.550.247,908.265.021.335,,210.0,,1059882550247.0,908265021335.0
1.,1.,1.,Phải thu về cho vay dài hạn,215,8,1.045.072.486.247,893.642.021.335,,215.0,8.0,1045072486247.0,893642021335.0
2.,2.,2.,Phải thu dài hạn khác,216,9,14.810.064.000,14.623.000.000,,216.0,9.0,14810064000.0,14623000000.0
II.,II.,II.,Tài sản cố định,220,,55.872.834.664,51.657.491.095,,220.0,,55872834664.0,51657491095.0
1.,1.,1.,Tài sản cố định hữu hình,221,13,55.037.435.021,50.522.615.276,,221.0,13.0,55037435021.0,50522615276.0
,,,- Nguyên giá,222,,92.710.632.399,102.374.331.651,,222.0,,92710632399.0,102374331651.0
,,,- Giá trị hao mòn lũy kế,223,,(37.673.197.378),(51.851.716.375),,223.0,,-37673197378.0,-51851716375.0
2.,2.,2.,Tài sản cố định vô hình,227,,835.399.643,1.134.875.819,,227.0,,835399643.0,1134875819.0
,,,- Nguyên giá,228,,1.428.323.538,1.428.323.538,,228.0,,1428323538.0,1428323538.0
,,,- Giá trị hao mòn lũy kế,229,,(592.923.895),(293.447.719),,229.0,,-592923895.0,-293447719.0
III.,III.,III.,Bất động sản đầu tư,230,14,233.019.663.021,255.678.189.994,,230.0,14.0,233019663021.0,255678189994.0
,,,- Nguyên giá,231,,367.937.084.987,381.999.634.349,,231.0,,367937084987.0,381999634349.0
,,,- Giá trị hao mòn lũy kế,232,,(134.917.421.966),(126.321.444.355),,232.0,,-134917421966.0,-126321444355.0
IV.,IV.,IV.,Tài sản dở dang dài hạn,240,,1.393.925.737.633,787.166.828.007,,240.0,,1393925737633.0,787166828007.0
1.,1.,1.,Chi phí xây dựng cơ bản dở dang,242,15,1.393.925.737.633,787.166.828.007,,242.0,15.0,1393925737633.0,787166828007.0
V.,V.,V.,Đầu tư tài chính dài hạn,250,16,9.915.680.781.973,9.696.993.781.973,,250.0,16.0,9915680781973.0,9696993781973.0
1.,1.,1.,Đầu tư vào công ty con,251,,9.251.837.076.877,9.251.837.076.877,,251.0,,9251837076877.0,9251837076877.0
2.,2.,2.,"Đầu tư vào công ty liên doanh, liên kết",252,,663.843.705.096,445.156.705.096,,252.0,,663843705096.0,445156705096.0
VI.,VI.,VI.,Tài sản dài hạn khác,260,,39.842.565.881,35.120.828.325,,260.0,,39842565881.0,35120828325.0
1.,1.,1.,Chi phí trả trước dài hạn,261,12,39.842.565.881,35.120.828.325,,261.0,12.0,39842565881.0,35120828325.0
,,,TỔNG CỘNG TÀI SẢN (270=100+200),270,,19.260.928.520.817,16.487.690.706.107,,270.0,,19260928520817.0,16487690706107.0
