row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Công ty Cổ phần Kỹ thuật Sigma,Công ty Cổ phần Kỹ thuật Sigma,Công ty Cổ phần Kỹ thuật Sigma,71.188.921.495,61.576.009.400,71188921495.0,61576009400.0
Công ty TNHH Falcon Việt Nam (Đại An),Công ty TNHH Falcon Việt Nam (Đại An),Công ty TNHH Falcon Việt Nam (Đại An),44.312.622.210,47.710.006.657,44312622210.0,47710006657.0
Công ty Cổ phần Xây dựng và Thương mại TTT,Công ty Cổ phần Xây dựng và Thương mại TTT,Công ty Cổ phần Xây dựng và Thương mại TTT,30.469.142.600,-,30469142600.0,
Công ty TNHH Hà Yến IND,Công ty TNHH Hà Yến IND,Công ty TNHH Hà Yến IND,27.461.397.000,-,27461397000.0,
Công ty Cổ phần Xây dựng Kinex Việt Nam,Công ty Cổ phần Xây dựng Kinex Việt Nam,Công ty Cổ phần Xây dựng Kinex Việt Nam,26.851.769.690,3.746.218.224,26851769690.0,3746218224.0
Công ty Cổ phần Eurowindow,Công ty Cổ phần Eurowindow,Công ty Cổ phần Eurowindow,26.687.402.615,33.328.445.892,26687402615.0,33328445892.0
Công ty Cổ phần Nội thất NEM,Công ty Cổ phần Nội thất NEM,Công ty Cổ phần Nội thất NEM,18.923.001.636,-,18923001636.0,
Công ty Cổ phần Xây dựng Central,Công ty Cổ phần Xây dựng Central,Công ty Cổ phần Xây dựng Central,6.832.969.229,58.598.538.419,6832969229.0,58598538419.0
Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,Tập đoàn Công nghiệp Than - Khoáng sản Việt Nam,751.792.814,1.774.587.014,751792814.0,1774587014.0
Các khoản trả trước khác,Các khoản trả trước khác,Các khoản trả trước khác,45.505.842.408,10.144.021.286,45505842408.0,10144021286.0
,,,298.984.861.697,216.877.826.892,298984861697.0,216877826892.0
