row_label_raw,row_label_full,col_0,Số cuối năm,Số đầu năm,numeric__Số cuối năm,numeric__Số đầu năm
,,,VND,VND,,
Trong vòng một năm,Trong vòng một năm,Trong vòng một năm,33.320.000.000,800.000.000.000,33320000000.0,800000000000.0
Trong năm thứ hai,Trong năm thứ hai,Trong năm thứ hai,466.640.000.000,-,466640000000.0,
Từ năm thứ ba đến năm thứ năm,Từ năm thứ ba đến năm thứ năm,Từ năm thứ ba đến năm thứ năm,3.042.705.565.774,1.240.000.000.000,3042705565774.0,1240000000000.0
Sau năm năm,Sau năm năm,Sau năm năm,-,1.150.000.000.000,,1150000000000.0
Tổng gốc dài hạn phải trả,Tổng gốc dài hạn phải trả,Tổng gốc dài hạn phải trả,3.542.665.565.774,3.190.000.000.000,3542665565774.0,3190000000000.0
Trừ: Chi phí phát hành trái phiếu,Trừ: Chi phí phát hành trái phiếu,Trừ: Chi phí phát hành trái phiếu,(13.559.920.831),(20.896.904.989),-13559920831.0,-20896904989.0
,,,3.529.105.644.943,3.169.103.095.011,3529105644943.0,3169103095011.0
Trừ: Số phải trả trong vòng 12 tháng,Trừ: Số phải trả trong vòng 12 tháng,Trừ: Số phải trả trong vòng 12 tháng,(33.320.000.000),(795.375.000.014),-33320000000.0,-795375000014.0
Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,Số phải trả sau 12 tháng,3.495.785.644.943,2.373.728.094.997,3495785644943.0,2373728094997.0
