row_label_raw,row_label_full,STT,Tên công ty con,Trụ sở chính,Tỷ lệ phần sở hữu (%),Tỷ lệ quyền biểu quyết (%),Hoạt động chính,numeric__Tên công ty con,numeric__Trụ sở chính,numeric__Tỷ lệ phần sở hữu (%),numeric__Tỷ lệ quyền biểu quyết (%),numeric__Hoạt động chính
1.,1.,1.,"Công ty Cổ phần Phú Thạnh Mỹ (""Phú Thạnh Mỹ"")",Quảng Nam,"73,16%","73,16%",Sản xuất thủy điện,,,0.7315999999999999,0.7315999999999999,
STT,STT,STT,Tên công ty liên kết,Trụ sở chính,Tỷ lệ phần sở hữu (%),Tỷ lệ quyền biểu quyết (%),Hoạt động chính,,,,,
1.,STT > 1.,1.,Công ty TNHH Năng lượng GELEX Ninh Thuận (trước đây là Công ty TNHH MTV Năng lượng GELEX Ninh Thuận),Ninh Thuận,"20,00%","20,00%","Sản xuất, truyền tải và phân phối điện mặt trời",,,0.2,0.2,
