row_label_raw,row_label_full,col_0,Giá trị giao dịch,Giá trị giao dịch_1,numeric__Giá trị giao dịch,numeric__Giá trị giao dịch_1
,,,2023VND,2022VND,,
Tổng Công ty May Hưng Yên – CTCP,Tổng Công ty May Hưng Yên – CTCP,Tổng Công ty May Hưng Yên – CTCP,Tổng Công ty May Hưng Yên – CTCP,Tổng Công ty May Hưng Yên – CTCP,,
Cổ tức,Tổng Công ty May Hưng Yên – CTCP > Cổ tức,Cổ tức,10.245.843.000,26.183.821.000,10245843000.0,26183821000.0
Doanh thu cung cấp dịch vụ,Tổng Công ty May Hưng Yên – CTCP > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,100.000.000,100.000.000,100000000.0,100000000.0
Công ty Cổ phần May Nam Định,Công ty Cổ phần May Nam Định,Công ty Cổ phần May Nam Định,Công ty Cổ phần May Nam Định,Công ty Cổ phần May Nam Định,,
Cổ tức,Công ty Cổ phần May Nam Định > Cổ tức,Cổ tức,-,2.700.000.000,,2700000000.0
Doanh thu bán hàng và cung cấp dịch vụ,Công ty Cổ phần May Nam Định > Doanh thu bán hàng và cung cấp dịch vụ,Doanh thu bán hàng và cung cấp dịch vụ,353.875.102,25.550.000,353875102.0,25550000.0
Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,Tổng Công ty May Nhà Bè - CTCP,,
Cổ tức,Tổng Công ty May Nhà Bè - CTCP > Cổ tức,Cổ tức,2.520.000.000,7.560.000.000,2520000000.0,7560000000.0
Bán hàng hóa và cung cấp dịch vụ,Tổng Công ty May Nhà Bè - CTCP > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,2.068.871.750,2.655.968.897,2068871750.0,2655968897.0
Mua hàng hóa,Tổng Công ty May Nhà Bè - CTCP > Mua hàng hóa,Mua hàng hóa,-,169.217.130,,169217130.0
Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,Công ty Cổ phần Vinatex Đà Nẵng,,
Cổ tức,Công ty Cổ phần Vinatex Đà Nẵng > Cổ tức,Cổ tức,-,1.800.000.000,,1800000000.0
Công ty Cổ phần Đệt Gia dụng Phong Phú,Công ty Cổ phần Đệt Gia dụng Phong Phú,Công ty Cổ phần Đệt Gia dụng Phong Phú,Công ty Cổ phần Đệt Gia dụng Phong Phú,Công ty Cổ phần Đệt Gia dụng Phong Phú,,
Bán hàng hóa và cung cấp dịch vụ,Công ty Cổ phần Đệt Gia dụng Phong Phú > Bán hàng hóa và cung cấp dịch vụ,Bán hàng hóa và cung cấp dịch vụ,1.254.173.793,647.163.614,1254173793.0,647163614.0
Mua hàng hóa và dịch vụ,Công ty Cổ phần Đệt Gia dụng Phong Phú > Mua hàng hóa và dịch vụ,Mua hàng hóa và dịch vụ,11.474.530,580.573.070,11474530.0,580573070.0
Công ty Cổ phần May Nam Định,Công ty Cổ phần May Nam Định,Công ty Cổ phần May Nam Định,Công ty Cổ phần May Nam Định,Công ty Cổ phần May Nam Định,,
Doanh thu cung cấp dịch vụ,Công ty Cổ phần May Nam Định > Doanh thu cung cấp dịch vụ,Doanh thu cung cấp dịch vụ,353.875.102,-,353875102.0,
"Thù lao, lương, thường và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thường và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thường và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thường và phúc lợi khác của người quản lý chủ chốt","Thù lao, lương, thường và phúc lợi khác của người quản lý chủ chốt",,
Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,Thành viên Hội đồng Quản trị,,
Ông Lê Tiến Trường – Chủ tịch,Thành viên Hội đồng Quản trị > Ông Lê Tiến Trường – Chủ tịch,Ông Lê Tiến Trường – Chủ tịch,805.000.000,1.516.284.000,805000000.0,1516284000.0
Ông Trần Quang Nghị – Phó Chủ tịch,Thành viên Hội đồng Quản trị > Ông Trần Quang Nghị – Phó Chủ tịch,Ông Trần Quang Nghị – Phó Chủ tịch,161.000.000,224.000.000,161000000.0,224000000.0
Ông Cao Hữu Hiếu – Ủy viên,Thành viên Hội đồng Quản trị > Ông Cao Hữu Hiếu – Ủy viên,Ông Cao Hữu Hiếu – Ủy viên,761.000.000,1.408.772.000,761000000.0,1408772000.0
Ông Đăng Vũ Hùng – Ủy viên,Thành viên Hội đồng Quản trị > Ông Đăng Vũ Hùng – Ủy viên,Ông Đăng Vũ Hùng – Ủy viên,107.000.000,148.000.000,107000000.0,148000000.0
Ông Vũ Hồng Tuấn – Ủy viên,Thành viên Hội đồng Quản trị > Ông Vũ Hồng Tuấn – Ủy viên,Ông Vũ Hồng Tuấn – Ủy viên,144.000.000,528.000.000,144000000.0,528000000.0
Ông Nguyễn Xuân Đông – Ủy viên,Thành viên Hội đồng Quản trị > Ông Nguyễn Xuân Đông – Ủy viên,Ông Nguyễn Xuân Đông – Ủy viên,107.000.000,148.000.000,107000000.0,148000000.0
Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,Cơ quan Tổng Giám đốc,,
Những người quản lý khác,Cơ quan Tổng Giám đốc > Những người quản lý khác,Những người quản lý khác,4.812.000.000,5.602.723.000,4812000000.0,5602723000.0
Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,Ban Kiểm soát,,
Các thành viên Ban kiểm soát,Ban Kiểm soát > Các thành viên Ban kiểm soát,Các thành viên Ban kiểm soát,1.118.000.000,1.144.242.000,1118000000.0,1144242000.0
