row_label_raw,row_label_full,col_0,1/1/2023Giá trị ghi số và số có khả năng trả nợ VND,Biến động trong năm > Tăng VND,Biến động trong năm > Giảm VND,Biến động trong năm > Chênh lệch tỷ giá VND,31/12/2023Giá trị ghi số và số có khả năng trả nợ VND,numeric__1/1/2023Giá trị ghi số và số có khả năng trả nợ VND,numeric__Biến động trong năm > Tăng VND,numeric__Biến động trong năm > Giảm VND,numeric__Biến động trong năm > Chênh lệch tỷ giá VND,numeric__31/12/2023Giá trị ghi số và số có khả năng trả nợ VND
Vay ngắn hạn (*),Vay ngắn hạn (*),Vay ngắn hạn (*),501.543.869.565,1.196.705.644.647,(1.310.746.960.464),6.970.793.040,394.473.346.788,501543869565.0,1196705644647.0,-1310746960464.0,6970793040.0,394473346788.0
Vay dài hạn đến hạn trả (Thuyết minh 19(b)),Vay dài hạn đến hạn trả (Thuyết minh 19(b)),Vay dài hạn đến hạn trả (Thuyết minh 19(b)),110.794.482.734,96.437.403.852,(148.629.314.525),2.628.521.832,61.231.093.893,110794482734.0,96437403852.0,-148629314525.0,2628521832.0,61231093893.0
,,,612.338.352.299,1.293.143.048.499,(1.459.376.274.989),9.599.314.872,455.704.440.681,612338352299.0,1293143048499.0,-1459376274989.0,9599314872.0,455704440681.0
