row_label_raw,row_label_full,col_0,1/1/2023Theo báo cáotrước đâyVND,1/1/2023Điều chinhcủa Kiểm toánNhà nướcVND,1/1/2023Đã điều chỉnh lạiVND,numeric__1/1/2023Theo báo cáotrước đâyVND,numeric__1/1/2023Điều chinhcủa Kiểm toánNhà nướcVND,numeric__1/1/2023Đã điều chỉnh lạiVND
Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,Phải thu ngắn hạn khác,391.509.634.358,41.455.433.523,432.965.067.881,391509634358.0,41455433523.0,432965067881.0
Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,Thuế giá trị gia tăng được khấu trừ,15.392.709.058,(393.459.266),14.999.249.792,15392709058.0,-393459266.0,14999249792.0
Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,Xây dựng cơ bản dở dang,199.656.844.545,(258.992.662),199.397.851.883,199656844545.0,-258992662.0,199397851883.0
Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,Dự phòng đầu tư tài chính dài hạn,(194.944.004.113),16.074.846.523,(178.869.157.590),-194944004113.0,16074846523.0,-178869157590.0
Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,Phải trả người bán ngắn hạn,165.106.410.757,(994.095.386),164.112.315.371,165106410757.0,-994095386.0,164112315371.0
Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,Thuế và các khoản phải nộp Nhà nước,5.896.701.106,7.608.226.519,13.504.927.625,5896701106.0,7608226519.0,13504927625.0
Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,Phải trả ngắn hạn khác,26.794.300.849,33.847.207.004,60.641.507.853,26794300849.0,33847207004.0,60641507853.0
Dự phòng phải trả ngắn hạn,Dự phòng phải trả ngắn hạn,Dự phòng phải trả ngắn hạn,41.455.433.523,(41.455.433.523),-,41455433523.0,-41455433523.0,
LNST chưa phân phối,LNST chưa phân phối,LNST chưa phân phối,321.229.084.092,57.871.923.504,379.101.007.596,321229084092.0,57871923504.0,379101007596.0
