row_label_raw,row_label_full,Mã số > 01 > 02 > 03 > 04 > 05 > 06,CHỈ TIÊU > I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTống (lỗ) lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòntài sản cố định vàbất động sản đầu tưDự phòng (hoàn nhập dự phòng)Lỗ chênh lệch tỷ giá hối đoái dođánh giá lại các khoản mục tiệ tế có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay và phát hànhtrái phiếu,"Thuyết minh > 11, 12,1326",Năm nay > (120.776.056.156)6.669.439.99153.643.473.197548.679.000(27.850.576.911)23.357.629.818,Năm trước > 252.180.459.8025.072.239.872(2.077.711.951)189.782.000(404.739.391.110)83.284.285.662,numeric__CHỈ TIÊU > I. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG KINH DOANHTống (lỗ) lợi nhuận kế toán trước thuếĐiều chỉnh cho các khoản:Khấu hao và hao mòntài sản cố định vàbất động sản đầu tưDự phòng (hoàn nhập dự phòng)Lỗ chênh lệch tỷ giá hối đoái dođánh giá lại các khoản mục tiệ tế có gốc ngoại tệLãi từ hoạt động đầu tưChi phí lãi vay và phát hànhtrái phiếu,"numeric__Thuyết minh > 11, 12,1326",numeric__Năm nay > (120.776.056.156)6.669.439.99153.643.473.197548.679.000(27.850.576.911)23.357.629.818,numeric__Năm trước > 252.180.459.8025.072.239.872(2.077.711.951)189.782.000(404.739.391.110)83.284.285.662
08,08,08,Lỗ từ hoạt động kinh doanh trước thay đổi vốn lưu độngGiảm các khoản phải thuTăng hàng tồn khoTăng (giảm) các khoản phải trảTăng chi phí trả trướcTiền lãi vay đã trảThuế thu nhập doanh nghiệpđã nộpTiền chi khác cho hoạt độngkinh doanh,19,(64.407.411.061)414.218.726.469(281.515.089.106)3.911.779.590.876(1.183.980.110.396)(34.148.105.199)(41.803.476.274)(8.472.605.685),(66.090.335.725)480.009.855(172.031.104.723)(73.849.291.860)(5.637.637.970)(226.748.587.331)(140.661.324.486)(2.632.648.370),,19.0,,
20,20,20,"Lưu chuyển tiền thuần tử (sử dụngvào) hoạt động kinh doanhII. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG ĐẦU TỰTiền chỉ đề mua sắm tài sầncố địnhTiền chi gửi ngân hàng có kỳ hạnTiền chỉ đầu tư góp vốn vàođơn vị khácTiền thu lãi cho vay, cổ tứcđược chia",,2.711.671.519.624(37.995.961.849)(100.000.000.000)(3.299.130.000.000)28.195.860.619,(687.170.920.610)(24.058.565.473)(1.118.500.000.000)518.975.863.549,,,,
21,21,21,"Lưu chuyển tiền thuần tử (sử dụngvào) hoạt động kinh doanhII. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG ĐẦU TỰTiền chỉ đề mua sắm tài sầncố địnhTiền chi gửi ngân hàng có kỳ hạnTiền chỉ đầu tư góp vốn vàođơn vị khácTiền thu lãi cho vay, cổ tứcđược chia",,2.711.671.519.624(37.995.961.849)(100.000.000.000)(3.299.130.000.000)28.195.860.619,(687.170.920.610)(24.058.565.473)(1.118.500.000.000)518.975.863.549,,,,
23,23,23,"Lưu chuyển tiền thuần tử (sử dụngvào) hoạt động kinh doanhII. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG ĐẦU TỰTiền chỉ đề mua sắm tài sầncố địnhTiền chi gửi ngân hàng có kỳ hạnTiền chỉ đầu tư góp vốn vàođơn vị khácTiền thu lãi cho vay, cổ tứcđược chia",,2.711.671.519.624(37.995.961.849)(100.000.000.000)(3.299.130.000.000)28.195.860.619,(687.170.920.610)(24.058.565.473)(1.118.500.000.000)518.975.863.549,,,,
25,25,25,"Lưu chuyển tiền thuần tử (sử dụngvào) hoạt động kinh doanhII. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG ĐẦU TỰTiền chỉ đề mua sắm tài sầncố địnhTiền chi gửi ngân hàng có kỳ hạnTiền chỉ đầu tư góp vốn vàođơn vị khácTiền thu lãi cho vay, cổ tứcđược chia",,2.711.671.519.624(37.995.961.849)(100.000.000.000)(3.299.130.000.000)28.195.860.619,(687.170.920.610)(24.058.565.473)(1.118.500.000.000)518.975.863.549,,,,
27,27,27,"Lưu chuyển tiền thuần tử (sử dụngvào) hoạt động kinh doanhII. LƯU CHUYÊN TIÊN TỪHOẠT ĐỘNG ĐẦU TỰTiền chỉ đề mua sắm tài sầncố địnhTiền chi gửi ngân hàng có kỳ hạnTiền chỉ đầu tư góp vốn vàođơn vị khácTiền thu lãi cho vay, cổ tứcđược chia",,2.711.671.519.624(37.995.961.849)(100.000.000.000)(3.299.130.000.000)28.195.860.619,(687.170.920.610)(24.058.565.473)(1.118.500.000.000)518.975.863.549,,,,
30,27 > 30,30,Lưu chuyển tiền thuần sử dụng hoạt động đầu tư,,(3.408.930.101.230),(623.582.701.924),,,-3408930101230.0,-623582701924.0
