row_label_raw,row_label_full,Mã số,NGUỒN VỐN,Thuyết minh,Số cuối năm,Số đầu năm,numeric__NGUỒN VỐN,numeric__Thuyết minh,numeric__Số cuối năm,numeric__Số đầu năm
300,300,300,C. NỘ PHẢI TRẢ,,8.721.762.489.866,6.227.154.027.852,,,8721762489866.0,6227154027852.0
310,310,310,I. Nợ ngắn hạn,,8.598.564.061.450,1.342.745.137.537,,,8598564061450.0,1342745137537.0
311,311,311,1. Phải trả người bán ngắn hạn,17,668.141.341.654,92.808.942.529,,17.0,668141341654.0,92808942529.0
312,312,312,2. Người mua trả tiền trước ngắn hạn,18,4.982.139.244.680,-,,18.0,4982139244680.0,
313,313,313,3. Thuế và các khoản phải nộp Nhà nước,19,255.695.586.789,112.110.708.365,,19.0,255695586789.0,112110708365.0
314,314,314,4. Phải trả người lao động,,7.146.343.317,9.344.906.037,,,7146343317.0,9344906037.0
315,315,315,5. Chi phí phải trả ngắn hạn,20,28.575.120.988,43.135.310.070,,20.0,28575120988.0,43135310070.0
319,319,319,6. Phải trả ngắn hạn khác,21,2.468.743.018.278,433.022.022.358,,21.0,2468743018278.0,433022022358.0
320,320,320,7. Vay ngắn hạn,22,139.000.000.000,599.845.936.785,,22.0,139000000000.0,599845936785.0
322,322,322,"8. Quỹ khen thưởng, phúc lợi",,49.123.405.744,52.477.311.393,,,49123405744.0,52477311393.0
330,330,330,II. Nợ dài hạn,,123.198.428.416,4.884.408.890.315,,,123198428416.0,4884408890315.0
337,337,337,1. Phải trả dài hạn khác,21,123.198.428.416,3.928.198.428.416,,21.0,123198428416.0,3928198428416.0
338,338,338,2. Vay dài hạn,22,-,956.210.461.899,,22.0,,956210461899.0
400,400,400,D. VỐN CHỦ SỞ HỮU,,13.344.993.747.843,9.931.507.468.519,,,13344993747843.0,9931507468519.0
410,410,410,I. Vốn chủ sở hữu,23.1,13.344.993.747.843,9.931.507.468.519,,231.0,13344993747843.0,9931507468519.0
411,411,411,1. Vốn góp của chủ sở hữu,,11.141.316.750.000,7.224.509.210.000,,,11141316750000.0,7224509210000.0
411a,411a,411a,- Cổ phiếu phổ thông có quyền biểu quyết,,11.141.316.750.000,7.224.509.210.000,,,11141316750000.0,7224509210000.0
412,412,412,2. Thắng dư vốn cổ phần,,1.105.726.834.322,283.153.338.806,,,1105726834322.0,283153338806.0
415,415,415,3. Cổ phiếu quỹ,,(2.500.560.000),(2.500.560.000),,,-2500560000.0,-2500560000.0
418,418,418,4. Quỹ đầu tư phát triển,,107.828.707.986,107.828.707.986,,,107828707986.0,107828707986.0
421,421,421,5. Lợi nhuận sau thuế chưa phân phối,,992.622.015.535,2.318.516.771.727,,,992622015535.0,2318516771727.0
421a,421a,421a,- Lợi nhuận sau thuế chưa phân phối lũy kế đến cuối năm trước,,1.113.398.071.691,2.066.336.311.925,,,1113398071691.0,2066336311925.0
421b,421b,421b,- (Lỗ) lợi nhuận sau thuế chưa phân phối trong năm,,(120.776.056.156),252.180.459.802,,,-120776056156.0,252180459802.0
440,440,440,TỔNG CỘNG NGUỒN VỐN,,22.066.756.237.709,16.158.661.496.371,,,22066756237709.0,16158661496371.0
