row_label_raw,row_label_full,col_0,Năm nay,VNDNăm trước,numeric__Năm nay,numeric__VNDNăm trước
Chi phí bán hàng,Chi phí bán hàng,Chi phí bán hàng,56.289.861.867,4.831.252.628,56289861867.0,4831252628.0
Chi phí quảng cáo,Chi phí quảng cáo,Chi phí quảng cáo,52.178.365.544,569.076.046,52178365544.0,569076046.0
Chi phí lượng,Chi phí lượng,Chi phí lượng,2.799.492.627,4.182.176.584,2799492627.0,4182176584.0
Chi phí khác,Chi phí khác,Chi phí khác,1.312.003.696,79.999.998,1312003696.0,79999998.0
Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,Chi phí quản lý doanh nghiệp,130.260.104.361,68.693.738.300,130260104361.0,68693738300.0
Chi phí lượng,Chi phí lượng,Chi phí lượng,53.532.194.430,49.320.260.170,53532194430.0,49320260170.0
Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,Chi phí dịch vụ mua ngoài,10.364.955.177,7.395.284.662,10364955177.0,7395284662.0
Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,Chi phí khấu hao và hao mòn,3.166.640.528,3.601.338.895,3166640528.0,3601338895.0
Chi phí dự phòng (hoản nhập dự phòng),Chi phí dự phòng (hoản nhập dự phòng),Chi phí dự phòng (hoản nhập dự phòng),53.600.000.000,(1.793.413.900),53600000000.0,-1793413900.0
Chi phí khác,Chi phí khác,Chi phí khác,9.596.314.226,10.170.268.474,9596314226.0,10170268474.0
TỔNG CỔNG,TỔNG CỔNG,TỔNG CỔNG,186.549.966.228,73.524.990.928,186549966228.0,73524990928.0
