row_label_raw,row_label_full,col_0,Dự phòng giảm giá triệu đồng,Dự phòng chung triệu đồng,Dự phòng cụ thể triệu đồng,Tổng cộng triệu đồng,numeric__Dự phòng giảm giá triệu đồng,numeric__Dự phòng chung triệu đồng,numeric__Dự phòng cụ thể triệu đồng,numeric__Tổng cộng triệu đồng
Số dư đầu năm,Số dư đầu năm,Số dư đầu năm,30.722,26.663,-,57.385,30722.0,26663.0,,57385.0
Số dư phòng hoàn nhập trong năm,Số dư phòng hoàn nhập trong năm,Số dư phòng hoàn nhập trong năm,(9.788),(11.783),-,(21.571),-9788.0,-11783.0,,-21571.0
Số dư cuối năm,Số dư cuối năm,Số dư cuối năm,20.934,14.880,-,35.814,20934.0,14880.0,,35814.0
